product_ndc	class_name
63481-0439	Full Opioid Agonists
63481-0440	Full Opioid Agonists
63481-0522	Full Opioid Agonists
63481-0553	Full Opioid Agonists
63481-0571	Full Opioid Agonists
63481-0612	Full Opioid Agonists
63481-0613	Full Opioid Agonists
63481-0617	Full Opioid Agonists
63481-0624	Full Opioid Agonists
63481-0674	Full Opioid Agonists
63481-0684	Cyclooxygenase Inhibitors
63481-0693	Full Opioid Agonists
63481-0812	Full Opioid Agonists
63481-0813	Full Opioid Agonists
63481-0814	Full Opioid Agonists
63481-0815	Full Opioid Agonists
63481-0816	Full Opioid Agonists
63481-0817	Full Opioid Agonists
63481-0818	Full Opioid Agonists
63481-0907	Full Opioid Agonists
63548-0046	Cyclooxygenase Inhibitors
63548-0065	Histamine H1 Receptor Antagonists
63653-1171	P2y12 Receptor Antagonists
63653-1332	P2y12 Receptor Antagonists
63672-0005	Androgen Receptor Antagonists
63672-0051	Histamine H1 Receptor Antagonists
63717-0276	Adrenergic Alpha1-agonists
63717-0325	Histamine H1 Receptor Antagonists
63717-0326	Histamine H1 Receptor Antagonists
63717-0333	Adrenergic Alpha-agonists
63717-0334	Adrenergic Alpha-agonists
63717-0870	Histamine H1 Receptor Antagonists
63717-0871	Histamine H1 Receptor Antagonists
63717-0875	Opioid Agonists
63717-0876	Histamine H1 Receptor Antagonists
63717-0877	Histamine H1 Receptor Antagonists
63717-0895	Opioid Agonists
63717-0900	Opioid Agonists
63717-0901	Opioid Agonists
63717-0902	Opioid Agonists
63717-0910	Phosphate Chelating Activity
63717-0915	Corticosteroid Hormone Receptor Agonists
63739-0046	Dopa Decarboxylase Inhibitors
63739-0047	Dopa Decarboxylase Inhibitors
63739-0048	Dopa Decarboxylase Inhibitors
63739-0060	Adrenergic Alpha2-agonists
63739-0079	Calcium Channel Antagonists
63739-0080	Calcium Channel Antagonists
63739-0131	Opioid Agonists
63739-0134	Cyclooxygenase Inhibitors
63739-0141	Opioid Agonists
63739-0266	Histamine H2 Receptor Antagonists
63739-0269	Selective Estrogen Receptor Modulators
63739-0281	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0282	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0283	Calcium Channel Antagonists
63739-0284	Calcium Channel Antagonists
63739-0285	Calcium Channel Antagonists
63739-0291	Phosphate Chelating Activity
63739-0325	Histamine H2 Receptor Antagonists
63739-0358	Cytochrome P450 2c19 Inhibitors
63739-0358	Proton Pump Inhibitors
63739-0366	Adrenergic Beta-antagonists
63739-0388	Histamine H2 Receptor Antagonists
63739-0416	Aldosterone Antagonists
63739-0435	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0436	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0437	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0438	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0442	Cyclooxygenase Inhibitors
63739-0443	Cyclooxygenase Inhibitors
63739-0444	Cyclooxygenase Inhibitors
63739-0445	Proton Pump Inhibitors
63739-0445	Cytochrome P450 2c19 Inhibitors
63739-0449	Norepinephrine Uptake Inhibitors
63739-0449	Dopamine Uptake Inhibitors
63739-0450	Norepinephrine Uptake Inhibitors
63739-0450	Dopamine Uptake Inhibitors
63739-0451	Calcium Channel Antagonists
63739-0452	Calcium Channel Antagonists
63739-0454	Adrenergic Beta-antagonists
63739-0455	Opioid Agonists
63739-0456	Adrenergic Alpha-agonists
63739-0456	Adrenergic Beta-agonists
63739-0463	Opioid Antagonists
63739-0466	Competitive Opioid Antagonists
63739-0466	Partial Opioid Agonists
63739-0467	Adrenergic Beta-agonists
63739-0467	Adrenergic Alpha-agonists
63739-0468	Adrenergic Alpha-agonists
63739-0468	Adrenergic Beta-agonists
63739-0472	Cyclooxygenase Inhibitors
63739-0475	Adrenergic Alpha-agonists
63739-0475	Adrenergic Beta-agonists
63739-0479	Gaba B Agonists
63739-0479	Gaba A Agonists
63739-0480	Gaba B Agonists
63739-0480	Gaba A Agonists
63739-0481	Dopamine D2 Antagonists
63739-0482	Dopamine D2 Antagonists
63739-0483	Histamine Receptor Antagonists
63739-0484	Histamine H2 Receptor Antagonists
63739-0486	Histamine Receptor Antagonists
63739-0489	Histamine H2 Receptor Antagonists
63739-0490	Serotonin Uptake Inhibitors
63739-0493	Serotonin Uptake Inhibitors
63739-0494	Serotonin Uptake Inhibitors
63739-0495	5-alpha Reductase Inhibitors
63739-0512	Serotonin Uptake Inhibitors
63739-0512	Norepinephrine Uptake Inhibitors
63739-0513	Angiotensin 2 Receptor Antagonists
63739-0514	Angiotensin 2 Receptor Antagonists
63739-0515	Angiotensin 2 Receptor Antagonists
63739-0522	Cyclooxygenase Inhibitors
63739-0523	Cyclooxygenase Inhibitors
63739-0525	Dna Polymerase Inhibitors
63739-0526	Gaba A Agonists
63739-0527	Angiotensin 2 Receptor Antagonists
63739-0528	Angiotensin 2 Receptor Antagonists
63739-0529	Angiotensin 2 Receptor Antagonists
63739-0532	Opioid Agonists
63739-0538	Osmotic Activity
63739-0538	Acidifying Activity
63739-0544	Aldosterone Antagonists
63739-0545	Aldosterone Antagonists
63739-0548	Cholinergic Muscarinic Antagonists
63739-0552	Dna Polymerase Inhibitors
63739-0555	Proton Pump Inhibitors
63739-0556	Adrenergic Alpha-agonists
63739-0557	Opioid Agonists
63739-0564	Proton Pump Inhibitors
63739-0567	Adrenergic Alpha-antagonists
63739-0570	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0571	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0572	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0573	Hydroxymethylglutaryl-coa Reductase Inhibitors
63739-0574	Proton Pump Inhibitors
63739-0576	Cholinesterase Inhibitors
63739-0577	Cholinesterase Inhibitors
63739-0578	Cholinesterase Inhibitors
63739-0579	Cholinesterase Inhibitors
63739-0631	Calcium Channel Antagonists
63739-0633	Serotonin Uptake Inhibitors
63739-0633	Norepinephrine Uptake Inhibitors
63739-0652	Cholinesterase Inhibitors
63739-0653	Cholinesterase Inhibitors
63739-0667	Cholinesterase Inhibitors
63739-0668	Cholinesterase Inhibitors
63739-0671	Full Opioid Agonists
63739-0672	Cyclooxygenase Inhibitors
63739-0684	Cyclooxygenase Inhibitors
63739-0691	Cyclooxygenase Inhibitors
63739-0704	Opioid Agonists
63739-0800	Cyclooxygenase Inhibitors
63739-0801	Opioid Agonists
63739-0805	Calcium Channel Antagonists
63739-0811	Adrenergic Alpha-antagonists
63824-0010	Uncompetitive Nmda Receptor Antagonists
63824-0010	Sigma-1 Receptor Agonists
63824-0014	Sigma-1 Receptor Agonists
63824-0014	Uncompetitive Nmda Receptor Antagonists
63824-0015	Sigma-1 Receptor Agonists
63824-0015	Uncompetitive Nmda Receptor Antagonists
63824-0016	Adrenergic Alpha1-agonists
63824-0017	Uncompetitive Nmda Receptor Antagonists
63824-0017	Sigma-1 Receptor Agonists
63824-0018	Uncompetitive Nmda Receptor Antagonists
63824-0018	Sigma-1 Receptor Agonists
63824-0019	Sigma-1 Receptor Agonists
63824-0019	Uncompetitive Nmda Receptor Antagonists
63824-0020	Uncompetitive Nmda Receptor Antagonists
63824-0020	Sigma-1 Receptor Agonists
63824-0041	Adrenergic Alpha-agonists
63824-0056	Uncompetitive Nmda Receptor Antagonists
63824-0056	Sigma-1 Receptor Agonists
63824-0057	Adrenergic Alpha-agonists
63824-0072	Uncompetitive Nmda Receptor Antagonists
63824-0072	Sigma-1 Receptor Agonists
63824-0110	Histamine H1 Receptor Antagonists
63824-0112	Uncompetitive Nmda Receptor Antagonists
63824-0112	Sigma-1 Receptor Agonists
63824-0160	Uncompetitive Nmda Receptor Antagonists
63824-0160	Sigma-1 Receptor Agonists
63824-0161	Sigma-1 Receptor Agonists
63824-0161	Uncompetitive Nmda Receptor Antagonists
63824-0163	Sigma-1 Receptor Agonists
63824-0163	Uncompetitive Nmda Receptor Antagonists
63824-0164	Uncompetitive Nmda Receptor Antagonists
63824-0164	Sigma-1 Receptor Agonists
63824-0172	Sigma-1 Receptor Agonists
63824-0172	Uncompetitive Nmda Receptor Antagonists
63824-0176	Sigma-1 Receptor Agonists
63824-0176	Uncompetitive Nmda Receptor Antagonists
63824-0182	Uncompetitive Nmda Receptor Antagonists
63824-0182	Sigma-1 Receptor Agonists
63824-0183	Sigma-1 Receptor Agonists
63824-0183	Uncompetitive Nmda Receptor Antagonists
63824-0184	Histamine H1 Receptor Antagonists
63824-0185	Histamine H1 Receptor Antagonists
63824-0186	Sigma-1 Receptor Agonists
63824-0186	Uncompetitive Nmda Receptor Antagonists
63824-0187	Histamine H1 Receptor Antagonists
63824-0190	Adrenergic Alpha1-agonists
63824-0191	Uncompetitive Nmda Receptor Antagonists
63824-0191	Sigma-1 Receptor Agonists
63824-0192	Sigma-1 Receptor Agonists
63824-0192	Uncompetitive Nmda Receptor Antagonists
63824-0193	Uncompetitive Nmda Receptor Antagonists
63824-0193	Sigma-1 Receptor Agonists
63824-0196	Uncompetitive Nmda Receptor Antagonists
63824-0196	Sigma-1 Receptor Agonists
63824-0200	Adrenergic Alpha1-agonists
63824-0201	Adrenergic Alpha1-agonists
63824-0211	Histamine H1 Receptor Antagonists
63824-0212	Histamine H1 Receptor Antagonists
63824-0213	Sigma-1 Receptor Agonists
63824-0213	Uncompetitive Nmda Receptor Antagonists
63824-0214	Sigma-1 Receptor Agonists
63824-0214	Uncompetitive Nmda Receptor Antagonists
63824-0215	Sigma-1 Receptor Agonists
63824-0215	Uncompetitive Nmda Receptor Antagonists
63824-0216	Uncompetitive Nmda Receptor Antagonists
63824-0216	Sigma-1 Receptor Agonists
63824-0231	Sigma-1 Receptor Agonists
63824-0231	Uncompetitive Nmda Receptor Antagonists
63824-0232	Uncompetitive Nmda Receptor Antagonists
63824-0232	Sigma-1 Receptor Agonists
63824-0233	Histamine H1 Receptor Antagonists
63824-0256	Sigma-1 Receptor Agonists
63824-0256	Uncompetitive Nmda Receptor Antagonists
63824-0260	Adrenergic Alpha1-agonists
63824-0261	Adrenergic Alpha1-agonists
63824-0262	Histamine H1 Receptor Antagonists
63824-0271	Sigma-1 Receptor Agonists
63824-0271	Uncompetitive Nmda Receptor Antagonists
63824-0274	Sigma-1 Receptor Agonists
63824-0274	Uncompetitive Nmda Receptor Antagonists
63824-0277	Adrenergic Alpha1-agonists
63824-0278	Uncompetitive Nmda Receptor Antagonists
63824-0278	Sigma-1 Receptor Agonists
63824-0279	Uncompetitive Nmda Receptor Antagonists
63824-0279	Sigma-1 Receptor Agonists
63824-0281	Uncompetitive Nmda Receptor Antagonists
63824-0281	Sigma-1 Receptor Agonists
63824-0282	Uncompetitive Nmda Receptor Antagonists
63824-0282	Sigma-1 Receptor Agonists
63824-0283	Uncompetitive Nmda Receptor Antagonists
63824-0283	Sigma-1 Receptor Agonists
63824-0284	Adrenergic Alpha1-agonists
63824-0286	Sigma-1 Receptor Agonists
63824-0286	Uncompetitive Nmda Receptor Antagonists
63824-0500	Histamine H1 Receptor Antagonists
63824-0550	Histamine H1 Receptor Antagonists
63824-0600	Histamine H1 Receptor Antagonists
63824-0850	Corticosteroid Hormone Receptor Agonists
63824-0851	Corticosteroid Hormone Receptor Agonists
63824-0926	Histamine H1 Receptor Antagonists
63868-0002	Osmotic Activity
63868-0008	Proton Pump Inhibitors
63868-0014	Histamine H1 Receptor Antagonists
63868-0024	Histamine H1 Receptor Antagonists
63868-0047	Phosphate Chelating Activity
63868-0063	Histamine H1 Receptor Antagonists
63868-0065	Sigma-1 Receptor Agonists
63868-0065	Uncompetitive Nmda Receptor Antagonists
63868-0067	Uncompetitive Nmda Receptor Antagonists
63868-0067	Sigma-1 Receptor Agonists
63868-0068	Histamine H1 Receptor Antagonists
63868-0069	Sigma-1 Receptor Agonists
63868-0069	Uncompetitive Nmda Receptor Antagonists
63868-0070	Sigma-1 Receptor Agonists
63868-0070	Uncompetitive Nmda Receptor Antagonists
63868-0076	Cyclooxygenase Inhibitors
63868-0090	Histamine H1 Receptor Antagonists
63868-0093	Histamine H1 Receptor Antagonists
63868-0094	Histamine H1 Receptor Antagonists
63868-0099	Corticosteroid Hormone Receptor Agonists
63868-0106	Histamine H1 Receptor Antagonists
63868-0107	Histamine H1 Receptor Antagonists
63868-0132	Histamine H1 Receptor Antagonists
63868-0133	Histamine H1 Receptor Antagonists
63868-0143	Adrenergic Alpha-agonists
63868-0144	Adrenergic Alpha1-agonists
63868-0145	Histamine H1 Receptor Antagonists
63868-0146	Adrenergic Alpha-agonists
63868-0154	Adrenergic Alpha-agonists
63868-0159	Histamine H1 Receptor Antagonists
63868-0170	Cytochrome P450 2c19 Inhibitors
63868-0170	Proton Pump Inhibitors
63868-0177	Proton Pump Inhibitors
63868-0177	Cytochrome P450 2c19 Inhibitors
63868-0200	Corticosteroid Hormone Receptor Agonists
63868-0201	Adrenergic Alpha1-agonists
63868-0202	Corticosteroid Hormone Receptor Agonists
63868-0218	Histamine H1 Receptor Antagonists
63868-0228	Cyclooxygenase Inhibitors
63868-0244	Sigma-1 Receptor Agonists
63868-0244	Uncompetitive Nmda Receptor Antagonists
63868-0246	Adrenergic Alpha1-agonists
63868-0247	Sigma-1 Receptor Agonists
63868-0247	Uncompetitive Nmda Receptor Antagonists
63868-0248	Histamine H1 Receptor Antagonists
63868-0338	Opioid Agonists
63868-0354	Cyclooxygenase Inhibitors
63868-0363	Cyclooxygenase Inhibitors
63868-0368	Histamine H1 Receptor Antagonists
63868-0369	Sigma-1 Receptor Agonists
63868-0369	Uncompetitive Nmda Receptor Antagonists
63868-0370	Histamine H1 Receptor Antagonists
63868-0384	Sigma-1 Receptor Agonists
63868-0384	Uncompetitive Nmda Receptor Antagonists
63868-0386	Sigma-1 Receptor Agonists
63868-0386	Uncompetitive Nmda Receptor Antagonists
63868-0453	Cyclooxygenase Inhibitors
63868-0485	Cyclooxygenase Inhibitors
63868-0486	Histamine H2 Receptor Antagonists
63868-0487	Histamine H2 Receptor Antagonists
63868-0612	Histamine H1 Receptor Antagonists
63868-0711	Histamine H2 Receptor Antagonists
63868-0714	Histamine H2 Receptor Antagonists
63868-0741	Cyclooxygenase Inhibitors
63868-0748	Opioid Agonists
63868-0752	Adrenergic Alpha1-agonists
63868-0753	Sigma-1 Receptor Agonists
63868-0753	Uncompetitive Nmda Receptor Antagonists
63868-0756	Cyclooxygenase Inhibitors
63868-0758	Cyclooxygenase Inhibitors
63868-0759	Cyclooxygenase Inhibitors
63868-0763	Uncompetitive Nmda Receptor Antagonists
63868-0763	Sigma-1 Receptor Agonists
63868-0764	Histamine H1 Receptor Antagonists
63868-0765	Adrenergic Alpha1-agonists
63868-0773	Cyclooxygenase Inhibitors
63868-0803	Uncompetitive Nmda Receptor Antagonists
63868-0803	Sigma-1 Receptor Agonists
63868-0807	Sigma-1 Receptor Agonists
63868-0807	Uncompetitive Nmda Receptor Antagonists
63868-0823	Histamine H1 Receptor Antagonists
63868-0855	Sigma-1 Receptor Agonists
63868-0855	Uncompetitive Nmda Receptor Antagonists
63868-0868	Uncompetitive Nmda Receptor Antagonists
63868-0868	Sigma-1 Receptor Agonists
63868-0898	Cyclooxygenase Inhibitors
63868-0947	Histamine H1 Receptor Antagonists
63868-0951	Adrenergic Alpha1-agonists
63868-0966	Histamine H1 Receptor Antagonists
63868-0977	Cyclooxygenase Inhibitors
63868-0979	Cyclooxygenase Inhibitors
63868-0995	Histamine H1 Receptor Antagonists
64011-0215	Estrogen Receptor Agonists
64125-0136	Histamine Receptor Antagonists
64125-0136	Cholinergic Antagonists
64125-0137	Histamine Receptor Antagonists
64125-0137	Cholinergic Antagonists
64125-0138	Cholinergic Antagonists
64125-0138	Histamine Receptor Antagonists
64249-0002	Phosphate Chelating Activity
64376-0128	Nucleoside Reverse Transcriptase Inhibitors
64376-0129	Nucleoside Reverse Transcriptase Inhibitors
64376-0133	Nucleoside Reverse Transcriptase Inhibitors
64376-0603	Cholinergic Antagonists
64376-0604	Cholinergic Antagonists
64376-0605	Histamine H1 Receptor Antagonists
64376-0612	Histamine H1 Receptor Antagonists
64376-0655	Thyroid Hormone Synthesis Inhibitors
64376-0656	Thyroid Hormone Synthesis Inhibitors
64376-0657	Sigma-1 Receptor Agonists
64376-0657	Uncompetitive Nmda Receptor Antagonists
64376-0816	Phosphate Chelating Activity
64380-0715	Cyclooxygenase Inhibitors
64380-0716	Cyclooxygenase Inhibitors
64380-0732	Histamine H1 Receptor Antagonists
64380-0746	Dopamine Agonists
64380-0747	Dopamine Agonists
64380-0748	Dopamine Agonists
64380-0749	Dopamine Agonists
64380-0750	Dopamine Agonists
64380-0751	Dopamine Agonists
64380-0752	Photoabsorption
64380-0758	Alpha Glucosidase Inhibitors
64380-0759	Alpha Glucosidase Inhibitors
64380-0760	Alpha Glucosidase Inhibitors
64380-0773	Interferon Inducers
64455-0771	Calcium Channel Antagonists
64455-0772	Calcium Channel Antagonists
64455-0791	Calcium Channel Antagonists
64455-0792	Calcium Channel Antagonists
64455-0795	Calcium Channel Antagonists
64455-0796	Calcium Channel Antagonists
64455-0797	Calcium Channel Antagonists
64455-0798	Calcium Channel Antagonists
64455-0799	Calcium Channel Antagonists
64455-0993	Dna Polymerase Inhibitors
64455-0994	Dna Polymerase Inhibitors
64525-0548	Histamine H1 Receptor Antagonists
64525-0555	Uncompetitive Nmda Receptor Antagonists
64525-0555	Sigma-1 Receptor Agonists
64543-0044	Adrenergic Alpha1-agonists
64543-0097	Histamine H1 Receptor Antagonists
64543-0105	Histamine H1 Receptor Antagonists
64578-0062	Phosphate Chelating Activity
64578-0065	Acidifying Activity
64578-0065	Calcium Chelating Activity
64578-0067	Cyclooxygenase Inhibitors
64578-0085	Calcium Chelating Activity
64578-0085	Acidifying Activity
64578-0087	Phosphate Chelating Activity
64578-0088	Adenosine Receptor Agonists
64597-0301	Sigma-1 Receptor Agonists
64597-0301	Uncompetitive Nmda Receptor Antagonists
64661-0011	Adrenergic Alpha1-agonists
64661-0032	Adrenergic Alpha-agonists
64661-0060	Full Opioid Agonists
64661-0070	Full Opioid Agonists
64661-0090	Histamine H1 Receptor Antagonists
64661-0091	Histamine H1 Receptor Antagonists
64661-0092	Histamine H1 Receptor Antagonists
64661-0711	Phosphate Chelating Activity
64679-0101	Dopamine Uptake Inhibitors
64679-0101	Norepinephrine Uptake Inhibitors
64679-0102	Dopamine Uptake Inhibitors
64679-0102	Norepinephrine Uptake Inhibitors
64679-0105	Norepinephrine Uptake Inhibitors
64679-0105	Dopamine Uptake Inhibitors
64679-0107	Dopamine Uptake Inhibitors
64679-0107	Norepinephrine Uptake Inhibitors
64679-0140	Proton Pump Inhibitors
64679-0152	Dna Polymerase Inhibitors
64679-0153	Dna Polymerase Inhibitors
64679-0154	Dopamine Agonists
64679-0155	Dopamine Agonists
64679-0171	Dopamine Agonists
64679-0172	Dopamine Agonists
64679-0174	Dopamine Agonists
64679-0175	Dopamine Agonists
64679-0177	Dopamine Agonists
64679-0290	Catechol O-methyltransferase Inhibitors
64679-0311	Cholinesterase Inhibitors
64679-0312	Cholinesterase Inhibitors
64679-0314	P2y12 Receptor Antagonists
64679-0315	P2y12 Receptor Antagonists
64679-0374	Histamine H2 Receptor Antagonists
64679-0411	Calcium Channel Antagonists
64679-0412	Calcium Channel Antagonists
64679-0414	Calcium Channel Antagonists
64679-0421	Calcium Channel Antagonists
64679-0422	Calcium Channel Antagonists
64679-0423	Calcium Channel Antagonists
64679-0433	Proton Pump Inhibitors
64679-0434	Proton Pump Inhibitors
64679-0447	Histamine H2 Receptor Antagonists
64679-0516	Adrenergic Alpha-antagonists
64679-0630	Adenosine Receptor Agonists
64679-0631	Calcium Channel Antagonists
64679-0632	Somatostatin Receptor Agonists
64679-0633	Somatostatin Receptor Agonists
64679-0634	Somatostatin Receptor Agonists
64679-0635	Somatostatin Receptor Agonists
64679-0636	Somatostatin Receptor Agonists
64679-0661	Serotonin 3 Receptor Antagonists
64679-0662	Serotonin 3 Receptor Antagonists
64679-0669	Proton Pump Inhibitors
64679-0670	Proton Pump Inhibitors
64679-0693	Histamine H1 Receptor Antagonists
64679-0694	Histamine H2 Receptor Antagonists
64679-0711	Catechol O-methyltransferase Inhibitors
64679-0714	Gaba A Agonists
64679-0715	Gaba A Agonists
64679-0716	Serotonin Uptake Inhibitors
64679-0716	Norepinephrine Uptake Inhibitors
64679-0717	Serotonin Uptake Inhibitors
64679-0717	Norepinephrine Uptake Inhibitors
64679-0718	Norepinephrine Uptake Inhibitors
64679-0718	Serotonin Uptake Inhibitors
64679-0726	Serotonin 3 Receptor Antagonists
64679-0727	Serotonin 3 Receptor Antagonists
64679-0728	Serotonin 1d Receptor Agonists
64679-0728	Serotonin 1b Receptor Agonists
64679-0734	Adrenergic Beta-antagonists
64679-0735	Adrenergic Beta-antagonists
64679-0736	Adrenergic Beta-antagonists
64679-0737	Adrenergic Beta-antagonists
64679-0738	Adrenergic Alpha-antagonists
64679-0740	Histamine H2 Receptor Antagonists
64679-0741	Histamine H2 Receptor Antagonists
64679-0742	Histamine H2 Receptor Antagonists
64679-0744	Histamine H1 Receptor Antagonists
64679-0757	Cyclooxygenase Inhibitors
64679-0758	Cyclooxygenase Inhibitors
64679-0771	Dopamine Agonists
64679-0773	Dopamine Agonists
64679-0774	Dopamine Agonists
64679-0775	Dopamine Agonists
64679-0776	Dopamine Agonists
64679-0781	Catechol O-methyltransferase Inhibitors
64679-0782	Catechol O-methyltransferase Inhibitors
64679-0783	Catechol O-methyltransferase Inhibitors
64679-0784	Catechol O-methyltransferase Inhibitors
64679-0785	Catechol O-methyltransferase Inhibitors
64679-0786	Catechol O-methyltransferase Inhibitors
64679-0787	Catechol O-methyltransferase Inhibitors
64679-0810	Corticosteroid Hormone Receptor Agonists
64679-0902	Angiotensin-converting Enzyme Inhibitors
64679-0903	Angiotensin-converting Enzyme Inhibitors
64679-0904	Angiotensin-converting Enzyme Inhibitors
64679-0905	Angiotensin-converting Enzyme Inhibitors
64679-0906	Histamine H2 Receptor Antagonists
64679-0907	Histamine H2 Receptor Antagonists
64679-0923	Angiotensin-converting Enzyme Inhibitors
64679-0924	Angiotensin-converting Enzyme Inhibitors
64679-0925	Angiotensin-converting Enzyme Inhibitors
64679-0926	Angiotensin-converting Enzyme Inhibitors
64679-0936	Histamine H2 Receptor Antagonists
64679-0937	Histamine H2 Receptor Antagonists
64679-0949	P-glycoprotein Inhibitors
64679-0949	Cytochrome P450 3a4 Inhibitors
64679-0949	Cytochrome P450 3a Inhibitors
64679-0954	P-glycoprotein Inhibitors
64679-0954	Cytochrome P450 3a4 Inhibitors
64679-0954	Cytochrome P450 3a Inhibitors
64679-0965	Cholinergic Muscarinic Agonists
64679-0966	Cholinergic Muscarinic Agonists
64679-0967	Cholinergic Muscarinic Agonists
64679-0968	Cholinergic Muscarinic Agonists
64679-0972	Histamine H2 Receptor Antagonists
64679-0982	Histamine H1 Receptor Antagonists
64679-0987	Histamine H1 Receptor Antagonists
64720-0106	Adrenergic Alpha2-agonists
64720-0128	Cholinesterase Inhibitors
64720-0137	Cholinergic Agonists
64720-0137	Cholinergic Muscarinic Agonists
64720-0138	Adrenergic Alpha2-agonists
64720-0143	Cholinergic Antagonists
64720-0143	Histamine Receptor Antagonists
64720-0144	Cholinergic Antagonists
64720-0144	Histamine Receptor Antagonists
64720-0145	Histamine Receptor Antagonists
64720-0145	Cholinergic Antagonists
64720-0158	Phosphodiesterase 3 Inhibitors
64720-0159	Phosphodiesterase 3 Inhibitors
64720-0198	Serotonin 3 Receptor Antagonists
64720-0224	Full Opioid Agonists
64720-0225	Full Opioid Agonists
64720-0226	Full Opioid Agonists
64720-0331	Corticosteroid Hormone Receptor Agonists
64720-0332	Corticosteroid Hormone Receptor Agonists
64720-0333	Corticosteroid Hormone Receptor Agonists
64725-0008	Gaba A Agonists
64725-0169	Histamine Receptor Antagonists
64725-0170	Histamine Receptor Antagonists
64764-0046	Proton Pump Inhibitors
64764-0080	Chloride Channel Activators
64764-0119	Cytochrome P450 3a4 Inhibitors
64764-0119	P-glycoprotein Interactions
64764-0121	Peroxisome Proliferator-activated Receptor Activity
64764-0123	Peroxisome Proliferator-activated Receptor Activity
64764-0124	Peroxisome Proliferator-activated Receptor Activity
64764-0151	Peroxisome Proliferator-activated Receptor Activity
64764-0171	Proton Pump Inhibitors
64764-0175	Proton Pump Inhibitors
64764-0240	Chloride Channel Activators
64764-0251	Peroxisome Proliferator-activated Receptor Activity
64764-0253	Peroxisome Proliferator-activated Receptor Activity
64764-0254	Peroxisome Proliferator-activated Receptor Activity
64764-0301	Peroxisome Proliferator-activated Receptor Activity
64764-0451	Peroxisome Proliferator-activated Receptor Activity
64764-0541	Proton Pump Inhibitors
64764-0543	Proton Pump Inhibitors
64764-0544	Proton Pump Inhibitors
64764-0677	Xanthine Oxidase Inhibitors
64764-0805	Melatonin Receptor Agonists
64764-0844	Angiotensin 2 Type 1 Receptor Antagonists
64764-0884	Angiotensin 2 Type 1 Receptor Antagonists
64764-0890	Dopamine Uptake Inhibitors
64764-0890	Norepinephrine Uptake Inhibitors
64764-0918	Xanthine Oxidase Inhibitors
64896-0671	Serotonin 1d Receptor Agonists
64896-0671	Serotonin 1b Receptor Agonists
64896-0672	Serotonin 1b Receptor Agonists
64896-0672	Serotonin 1d Receptor Agonists
64896-0681	Serotonin 1b Receptor Agonists
64896-0681	Serotonin 1d Receptor Agonists
64896-0682	Serotonin 1d Receptor Agonists
64896-0682	Serotonin 1b Receptor Agonists
64896-0691	Serotonin 1d Receptor Agonists
64896-0691	Serotonin 1b Receptor Agonists
64896-0692	Serotonin 1d Receptor Agonists
64896-0692	Serotonin 1b Receptor Agonists
64950-0340	Opioid Agonists
64950-0353	Full Opioid Agonists
64950-0354	Full Opioid Agonists
64950-0901	Full Opioid Agonists
64980-0111	Cholinergic Antagonists
64980-0111	Histamine Receptor Antagonists
64980-0112	Histamine Receptor Antagonists
64980-0112	Cholinergic Antagonists
64980-0113	Histamine Receptor Antagonists
64980-0113	Cholinergic Antagonists
64980-0160	Cholinergic Muscarinic Agonists
64980-0161	Cholinergic Muscarinic Agonists
64980-0162	Cholinergic Muscarinic Agonists
64980-0163	Cholinergic Muscarinic Agonists
64980-0166	Cyclooxygenase Inhibitors
64980-0167	Cyclooxygenase Inhibitors
64980-0168	Cyclooxygenase Inhibitors
64980-0169	Histamine Receptor Antagonists
64980-0170	Histamine Receptor Antagonists
64980-0171	Acetyl Aldehyde Dehydrogenase Inhibitors
64980-0172	Acetyl Aldehyde Dehydrogenase Inhibitors
64980-0175	Cyclooxygenase Inhibitors
64980-0176	Cyclooxygenase Inhibitors
64980-0183	Monoamine Oxidase Inhibitors
64980-0194	Angiotensin-converting Enzyme Inhibitors
64980-0195	Angiotensin-converting Enzyme Inhibitors
64980-0196	Angiotensin-converting Enzyme Inhibitors
64980-0301	Corticosteroid Hormone Receptor Agonists
64980-0302	Corticosteroid Hormone Receptor Agonists
64980-0320	Corticosteroid Hormone Receptor Agonists
64980-0509	Corticosteroid Hormone Receptor Agonists
65162-0045	Histamine H1 Receptor Antagonists
65162-0046	Histamine H1 Receptor Antagonists
65162-0047	Full Opioid Agonists
65162-0048	Full Opioid Agonists
65162-0049	Full Opioid Agonists
65162-0050	Full Opioid Agonists
65162-0051	Full Opioid Agonists
65162-0052	Serotonin Uptake Inhibitors
65162-0053	Serotonin Uptake Inhibitors
65162-0054	Serotonin Uptake Inhibitors
65162-0120	Opioid Agonists
65162-0145	Histamine H1 Receptor Antagonists
65162-0146	Histamine H1 Receptor Antagonists
65162-0193	Cyclooxygenase Inhibitors
65162-0194	Cyclooxygenase Inhibitors
65162-0207	Full Opioid Agonists
