Key	Value
61748-0024	Decreased Central Nervous System Disorganized Electrical Activity
61748-0044	Decreased Fibrinolysis
61748-0045	Decreased Fibrinolysis
61748-0046	Decreased Fibrinolysis
61748-0200	Decreased Dna Replication
61748-0200	Decreased Rna Replication
61748-0200	Decreased Protein Synthesis
61748-0201	Decreased Sebaceous Gland Activity
61748-0202	Decreased Sebaceous Gland Activity
61941-0224	Central Nervous System Stimulation
62011-0003	Decreased Prostaglandin Production
62011-0005	Central Nervous System Stimulation
62011-0019	Decreased Prostaglandin Production
62011-0020	Decreased Prostaglandin Production
62011-0021	Decreased Prostaglandin Production
62011-0028	Decreased Prostaglandin Production
62011-0035	Emesis Suppression
62011-0040	Decreased Prostaglandin Production
62011-0094	Decreased Cell Wall Synthesis & Repair
62011-0097	Decreased Cell Wall Synthesis & Repair
62011-0098	Decreased Cell Wall Synthesis & Repair
62011-0099	Decreased Cell Wall Synthesis & Repair
62011-0100	Increased Igg Production
62011-0100	Cell-mediated Immunity
62011-0100	Increased Histamine Release
62011-0104	Increased Intravascular Volume
62011-0138	Skin Barrier Activity
62011-0139	Skin Barrier Activity
62011-0147	Skin Barrier Activity
62011-0148	Skin Barrier Activity
62011-0159	Stimulation Large Intestine Fluid/electrolyte Secretion
62011-0159	Increased Large Intestinal Motility
62011-0160	Skin Barrier Activity
62011-0185	Decreased Prostaglandin Production
62011-0187	Skin Barrier Activity
62011-0189	Skin Barrier Activity
62011-0212	Decreased Prostaglandin Production
62011-0231	Skin Barrier Activity
62011-0243	Decreased Prostaglandin Production
62175-0106	Vasodilation
62175-0107	Vasodilation
62175-0119	Vasodilation
62175-0123	Vasodilation
62175-0124	Vasodilation
62175-0128	Vasodilation
62175-0129	Vasodilation
62175-0151	Central Nervous System Stimulation
62175-0152	Central Nervous System Stimulation
62175-0153	Central Nervous System Stimulation
62175-0154	Central Nervous System Stimulation
62175-0155	Central Nervous System Stimulation
62175-0156	Central Nervous System Stimulation
62175-0190	Stimulation Large Intestine Fluid/electrolyte Secretion
62175-0195	Stimulation Large Intestine Fluid/electrolyte Secretion
62175-0310	Cell-mediated Immunity
62175-0310	Increased Histamine Release
62175-0311	Increased Histamine Release
62175-0311	Cell-mediated Immunity
62175-0312	Cell-mediated Immunity
62175-0312	Increased Histamine Release
62175-0313	Cell-mediated Immunity
62175-0313	Increased Histamine Release
62175-0361	Vasodilation
62175-0362	Vasodilation
62175-0442	Stimulation Large Intestine Fluid/electrolyte Secretion
62175-0446	Stimulation Large Intestine Fluid/electrolyte Secretion
62185-0005	Increased Histamine Release
62185-0005	Cell-mediated Immunity
62185-0006	Increased Igg Production
62185-0006	Increased Histamine Release
62185-0006	Cell-mediated Immunity
62185-0013	Cell-mediated Immunity
62185-0013	Increased Histamine Release
62541-0201	Increased Sympathetic Activity
62541-0201	Appetite Suppression
62541-0202	Appetite Suppression
62541-0202	Increased Sympathetic Activity
62541-0203	Appetite Suppression
62541-0203	Increased Sympathetic Activity
62541-0204	Appetite Suppression
62541-0204	Increased Sympathetic Activity
62584-0142	Decreased Central Nervous System Disorganized Electrical Activity
62584-0143	Decreased Central Nervous System Disorganized Electrical Activity
62584-0145	Decreased Central Nervous System Disorganized Electrical Activity
62584-0639	Decreased Central Nervous System Disorganized Electrical Activity
62584-0733	Arteriolar Vasodilation
62584-0734	Arteriolar Vasodilation
62584-0780	Centrally-mediated Muscle Relaxation
62584-0781	Centrally-mediated Muscle Relaxation
62756-0137	Decreased Central Nervous System Disorganized Electrical Activity
62756-0138	Decreased Central Nervous System Disorganized Electrical Activity
62756-0139	Decreased Central Nervous System Disorganized Electrical Activity
62756-0161	Increased Coagulation Factor Viii Concentration
62756-0161	Increased Coagulation Factor Viii Activity
62756-0183	Decreased Central Nervous System Disorganized Electrical Activity
62756-0184	Decreased Central Nervous System Disorganized Electrical Activity
62756-0185	Decreased Central Nervous System Disorganized Electrical Activity
62756-0200	Decreased Central Nervous System Disorganized Electrical Activity
62756-0202	Decreased Central Nervous System Disorganized Electrical Activity
62756-0204	Decreased Central Nervous System Disorganized Electrical Activity
62756-0224	Decreased Central Nervous System Disorganized Electrical Activity
62756-0258	Decreased Central Nervous System Disorganized Electrical Activity
62756-0259	Decreased Central Nervous System Disorganized Electrical Activity
62756-0260	Decreased Central Nervous System Disorganized Electrical Activity
62756-0299	Decreased Central Nervous System Disorganized Electrical Activity
62756-0329	Decreased Histamine Release
62756-0402	Decreased Central Nervous System Disorganized Electrical Activity
62756-0432	Decreased Central Nervous System Disorganized Electrical Activity
62756-0446	Centrally-mediated Muscle Relaxation
62756-0513	Decreased Central Nervous System Disorganized Electrical Activity
62756-0529	Increased Coagulation Factor Viii Concentration
62756-0529	Increased Coagulation Factor Viii Activity
62756-0707	Decreased Central Nervous System Disorganized Electrical Activity
62756-0710	Decreased Central Nervous System Disorganized Electrical Activity
62756-0711	Decreased Central Nervous System Disorganized Electrical Activity
62756-0712	Decreased Central Nervous System Disorganized Electrical Activity
62756-0718	Inhibit Ovum Fertilization
62756-0761	Increased Diuresis At Loop Of Henle
62756-0762	Increased Diuresis At Loop Of Henle
62756-0763	Increased Diuresis At Loop Of Henle
62756-0764	Increased Diuresis At Loop Of Henle
62756-0873	Decreased Central Nervous System Disorganized Electrical Activity
62856-0350	General Anesthesia
62856-0389	Microtubule Inhibition
62856-0680	Decreased Central Nervous System Disorganized Electrical Activity
62856-0681	Decreased Central Nervous System Disorganized Electrical Activity
63304-0154	Decreased Blood Pressure
63304-0155	Decreased Blood Pressure
63304-0156	Decreased Blood Pressure
63304-0157	Decreased Blood Pressure
63304-0159	Central Nervous System Depression
63304-0160	Central Nervous System Depression
63304-0214	Centrally-mediated Muscle Relaxation
63304-0215	Centrally-mediated Muscle Relaxation
63304-0216	Centrally-mediated Muscle Relaxation
63304-0337	Decreased Blood Pressure
63304-0338	Decreased Blood Pressure
63304-0339	Decreased Blood Pressure
63304-0340	Decreased Blood Pressure
63304-0536	Increased Diuresis
63304-0537	Increased Diuresis
63304-0538	Increased Diuresis
63304-0624	Increased Diuresis At Loop Of Henle
63304-0625	Increased Diuresis At Loop Of Henle
63304-0626	Increased Diuresis At Loop Of Henle
63304-0627	Decreased Central Nervous System Disorganized Electrical Activity
63304-0628	Decreased Central Nervous System Disorganized Electrical Activity
63304-0629	Decreased Central Nervous System Disorganized Electrical Activity
63304-0653	Decreased Central Nervous System Disorganized Electrical Activity
63304-0692	Decreased Sebaceous Gland Activity
63304-0693	Decreased Sebaceous Gland Activity
63304-0736	Decreased Blood Pressure
63304-0737	Decreased Blood Pressure
63304-0738	Decreased Blood Pressure
63304-0739	Decreased Blood Pressure
63304-0778	Decreased Central Nervous System Disorganized Electrical Activity
63304-0779	Decreased Central Nervous System Disorganized Electrical Activity
63304-0780	Decreased Central Nervous System Disorganized Electrical Activity
63323-0012	Increased Uterine Smooth Muscle Contraction Or Tone
63323-0024	Increased Diuresis
63323-0143	Cell-mediated Immunity
63323-0143	Increased Histamine Release
63323-0201	Local Anesthesia
63323-0202	Local Anesthesia
63323-0208	Local Anesthesia
63323-0229	Reversed Anticoagulation Activity
63323-0260	Local Anesthesia
63323-0269	General Anesthesia
63323-0270	General Anesthesia
63323-0272	Increased Histamine Release
63323-0272	Cell-mediated Immunity
63323-0280	Increased Diuresis At Loop Of Henle
63323-0282	Decreased Sebaceous Gland Activity
63323-0283	Local Anesthesia
63323-0285	Local Anesthesia
63323-0286	Local Anesthesia
63323-0287	Local Anesthesia
63323-0288	Local Anesthesia
63323-0289	Local Anesthesia
63323-0290	Local Anesthesia
63323-0293	Local Anesthesia
63323-0294	Local Anesthesia
63323-0296	Local Anesthesia
63323-0297	General Anesthesia
63323-0329	Decreased Cell Wall Synthesis & Repair
63323-0400	Decreased Central Nervous System Disorganized Electrical Activity
63323-0403	Decreased Central Nervous System Disorganized Electrical Activity
63323-0406	Central Nervous System Stimulation
63323-0407	Central Nervous System Stimulation
63323-0426	Neuromuscular Nondepolarizing Blockade
63323-0464	Local Anesthesia
63323-0466	Local Anesthesia
63323-0469	Increased Histamine Release
63323-0469	Cell-mediated Immunity
63323-0471	Cell-mediated Immunity
63323-0471	Increased Histamine Release
63323-0473	Local Anesthesia
63323-0475	Local Anesthesia
63323-0476	Local Anesthesia
63323-0477	Local Anesthesia
63323-0478	Local Anesthesia
63323-0479	Local Anesthesia
63323-0481	Local Anesthesia
63323-0482	Local Anesthesia
63323-0483	Local Anesthesia
63323-0484	Local Anesthesia
63323-0485	Local Anesthesia
63323-0486	Local Anesthesia
63323-0487	Local Anesthesia
63323-0488	Local Anesthesia
63323-0489	Local Anesthesia
63323-0490	Local Anesthesia
63323-0491	Local Anesthesia
63323-0492	Local Anesthesia
63323-0493	Local Anesthesia
63323-0494	Cell-mediated Immunity
63323-0494	Increased Histamine Release
63323-0495	Local Anesthesia
63323-0496	Local Anesthesia
63323-0497	Local Anesthesia
63323-0498	Local Anesthesia
63323-0563	Decreased Fibrinolysis
63323-0614	Arteriolar Vasodilation
63323-0658	Increased Diuresis
63323-0690	Increased Glutathione Concentration
63323-0690	Decreased Respiratory Secretion Viscosity
63323-0691	Increased Glutathione Concentration
63323-0691	Decreased Respiratory Secretion Viscosity
63323-0692	Decreased Respiratory Secretion Viscosity
63323-0692	Increased Glutathione Concentration
63323-0693	Decreased Respiratory Secretion Viscosity
63323-0693	Increased Glutathione Concentration
63323-0694	Increased Glutathione Concentration
63323-0694	Decreased Respiratory Secretion Viscosity
63323-0695	Increased Glutathione Concentration
63323-0695	Decreased Respiratory Secretion Viscosity
63323-0763	Microtubule Inhibition
63323-0963	Decreased Respiratory Secretion Viscosity
63323-0963	Increased Glutathione Concentration
63459-0101	Central Nervous System Stimulation
63459-0101	Increased Sympathetic Activity
63459-0177	Cell-mediated Immunity
63459-0177	Increased Histamine Release
63459-0201	Increased Sympathetic Activity
63459-0201	Central Nervous System Stimulation
63459-0205	Increased Sympathetic Activity
63459-0205	Central Nervous System Stimulation
63459-0215	Central Nervous System Stimulation
63459-0215	Increased Sympathetic Activity
63459-0220	Central Nervous System Stimulation
63459-0220	Increased Sympathetic Activity
63459-0225	Increased Sympathetic Activity
63459-0225	Central Nervous System Stimulation
63459-0402	Decreased Central Nervous System Disorganized Electrical Activity
63459-0404	Decreased Central Nervous System Disorganized Electrical Activity
63459-0412	Decreased Central Nervous System Disorganized Electrical Activity
63459-0416	Decreased Central Nervous System Disorganized Electrical Activity
63459-0700	Centrally-mediated Muscle Relaxation
63459-0701	Centrally-mediated Muscle Relaxation
63459-0910	Increased Myeloid Cell Production
63459-0912	Increased Myeloid Cell Production
63481-0121	Decreased Prostaglandin Production
63481-0684	Decreased Prostaglandin Production
63481-0687	Local Anesthesia
63548-0046	Decreased Prostaglandin Production
63653-1171	Decreased Platelet Aggregation
63653-1332	Decreased Platelet Aggregation
63704-0009	Inhibit Ovum Fertilization
63704-0010	Inhibit Ovum Fertilization
63739-0049	Centrally-mediated Muscle Relaxation
63739-0059	Decreased Sebaceous Gland Activity
63739-0066	Centrally-mediated Muscle Relaxation
63739-0111	Increased Diuresis At Loop Of Henle
63739-0112	Increased Diuresis At Loop Of Henle
63739-0113	Increased Diuresis At Loop Of Henle
63739-0128	Increased Diuresis
63739-0166	Centrally-mediated Muscle Relaxation
63739-0167	Centrally-mediated Muscle Relaxation
63739-0251	Decreased Central Nervous System Disorganized Electrical Activity
63739-0374	Decreased Central Nervous System Disorganized Electrical Activity
63739-0375	Decreased Central Nervous System Disorganized Electrical Activity
63739-0376	Decreased Central Nervous System Disorganized Electrical Activity
63739-0391	Decreased Central Nervous System Disorganized Electrical Activity
63739-0404	Increased Diuresis
63739-0448	Decreased Central Nervous System Disorganized Electrical Activity
63739-0449	Increased Norepinephrine Activity
63739-0449	Increased Dopamine Activity
63739-0450	Increased Norepinephrine Activity
63739-0450	Increased Dopamine Activity
63739-0457	Local Anesthesia
63739-0464	Increased Diuresis At Loop Of Henle
63739-0469	Local Anesthesia
63739-0470	Local Anesthesia
63739-0516	Decreased Central Nervous System Disorganized Electrical Activity
63739-0517	Decreased Central Nervous System Disorganized Electrical Activity
63739-0522	Decreased Prostaglandin Production
63739-0523	Decreased Prostaglandin Production
63739-0526	Central Nervous System Depression
63739-0531	Centrally-mediated Muscle Relaxation
63739-0538	Stimulation Large Intestine Fluid/electrolyte Secretion
63739-0539	Decreased Central Nervous System Disorganized Electrical Activity
63739-0541	Increased Diuresis At Loop Of Henle
63739-0542	Increased Diuresis At Loop Of Henle
63739-0543	Increased Diuresis At Loop Of Henle
63739-0670	Decreased Central Nervous System Disorganized Electrical Activity
63739-0675	Decreased Central Nervous System Disorganized Electrical Activity
63739-0689	Decreased Central Nervous System Disorganized Electrical Activity
63739-0693	Decreased Central Nervous System Disorganized Electrical Activity
63739-0694	Local Anesthesia
63739-0800	Decreased Prostaglandin Production
63739-0809	Decreased Central Nervous System Disorganized Electrical Activity
63824-0710	Cell-mediated Immunity
63824-0710	Increased Histamine Release
63824-0711	Increased Histamine Release
63824-0711	Cell-mediated Immunity
63824-0712	Increased Histamine Release
63824-0712	Cell-mediated Immunity
63824-0713	Increased Histamine Release
63824-0713	Cell-mediated Immunity
63824-0720	Increased Histamine Release
63824-0720	Cell-mediated Immunity
63824-0721	Cell-mediated Immunity
63824-0721	Increased Histamine Release
63824-0722	Increased Histamine Release
63824-0722	Cell-mediated Immunity
63824-0730	Increased Histamine Release
63824-0730	Cell-mediated Immunity
63824-0731	Increased Histamine Release
63824-0731	Cell-mediated Immunity
63824-0732	Cell-mediated Immunity
63824-0732	Increased Histamine Release
63824-0740	Cell-mediated Immunity
63824-0740	Increased Histamine Release
63824-0741	Cell-mediated Immunity
63824-0741	Increased Histamine Release
63824-0742	Cell-mediated Immunity
63824-0742	Increased Histamine Release
63824-0743	Cell-mediated Immunity
63824-0743	Increased Histamine Release
63824-0744	Increased Histamine Release
63824-0744	Cell-mediated Immunity
63824-0750	Cell-mediated Immunity
63824-0750	Increased Histamine Release
63824-0760	Cell-mediated Immunity
63824-0760	Increased Histamine Release
63824-0761	Increased Histamine Release
63824-0761	Cell-mediated Immunity
63824-0762	Cell-mediated Immunity
63824-0762	Increased Histamine Release
63824-0763	Increased Histamine Release
63824-0763	Cell-mediated Immunity
63824-0764	Increased Histamine Release
63824-0764	Cell-mediated Immunity
63824-0780	Cell-mediated Immunity
63824-0780	Increased Histamine Release
63824-0781	Increased Histamine Release
63824-0781	Cell-mediated Immunity
63824-0781	Increased Igg Production
63824-0810	Cell-mediated Immunity
63824-0810	Increased Histamine Release
63824-0820	Increased Histamine Release
63824-0820	Cell-mediated Immunity
63868-0002	Stimulation Large Intestine Fluid/electrolyte Secretion
63868-0125	Skin Barrier Activity
63868-0126	Skin Barrier Activity
63868-0163	Emesis Suppression
63868-0208	Increased Histamine Release
63868-0208	Cell-mediated Immunity
63868-0209	Increased Large Intestinal Motility
63868-0209	Stimulation Large Intestine Fluid/electrolyte Secretion
63868-0228	Decreased Prostaglandin Production
63868-0328	Increased Large Intestinal Motility
63868-0328	Stimulation Large Intestine Fluid/electrolyte Secretion
63868-0354	Decreased Prostaglandin Production
63868-0359	Decreased Cell Wall Synthesis & Repair
63868-0363	Decreased Prostaglandin Production
63868-0485	Decreased Prostaglandin Production
63868-0694	Skin Barrier Activity
63868-0712	Skin Barrier Activity
63868-0898	Decreased Prostaglandin Production
63868-0910	Decreased Cell Wall Synthesis & Repair
63868-0945	Decreased Cell Wall Synthesis & Repair
63868-0953	Cell-mediated Immunity
63868-0953	Increased Histamine Release
63868-0960	Decreased Cell Wall Synthesis & Repair
63868-0965	Increased Histamine Release
63868-0965	Cell-mediated Immunity
63868-0967	Increased Igg Production
63868-0967	Cell-mediated Immunity
63868-0967	Increased Histamine Release
63868-0969	Increased Histamine Release
63868-0969	Cell-mediated Immunity
63868-0969	Increased Igg Production
64011-0124	Decreased Sebaceous Gland Activity
64011-0243	Increased Histamine Release
64011-0243	Cell-mediated Immunity
64125-0116	Increased Diuresis At Loop Of Henle
64125-0117	Increased Diuresis At Loop Of Henle
64125-0118	Increased Diuresis At Loop Of Henle
64125-0130	Increased Diuresis
64125-0131	Increased Diuresis
64249-0003	Increased Histamine Release
64249-0003	Increased Igg Production
64249-0003	Cell-mediated Immunity
64249-0004	Cell-mediated Immunity
64249-0004	Increased Histamine Release
64376-0136	Decreased Central Nervous System Disorganized Electrical Activity
64376-0137	Decreased Central Nervous System Disorganized Electrical Activity
64376-0138	Decreased Central Nervous System Disorganized Electrical Activity
64376-0438	Increased Histamine Release
64376-0438	Cell-mediated Immunity
64376-0650	Appetite Suppression
64376-0650	Increased Sympathetic Activity
64380-0734	Arteriolar Vasodilation
64380-0735	Arteriolar Vasodilation
64380-0736	Arteriolar Vasodilation
64380-0752	Photosensitizing Activity
64380-0773	Increased Cytokine Production
64380-0773	Increased Cytokine Activity
64455-0152	Vasodilation
64455-0192	Vasodilation
64578-0056	Increased Histamine Release
64578-0056	Cell-mediated Immunity
64578-0065	Decreased Coagulation Factor Activity
64578-0067	Decreased Prostaglandin Production
64578-0071	Cell-mediated Immunity
64578-0071	Increased Igg Production
64578-0071	Increased Histamine Release
64578-0078	Cell-mediated Immunity
64578-0078	Increased Histamine Release
64578-0085	Decreased Coagulation Factor Activity
64578-0093	Increased Histamine Release
64578-0093	Cell-mediated Immunity
64679-0101	Increased Norepinephrine Activity
64679-0101	Increased Dopamine Activity
64679-0102	Increased Dopamine Activity
64679-0102	Increased Norepinephrine Activity
64679-0105	Increased Norepinephrine Activity
64679-0105	Increased Dopamine Activity
64679-0107	Increased Dopamine Activity
64679-0107	Increased Norepinephrine Activity
64679-0271	Decreased Central Nervous System Disorganized Electrical Activity
64679-0272	Decreased Central Nervous System Disorganized Electrical Activity
64679-0273	Decreased Central Nervous System Disorganized Electrical Activity
64679-0274	Decreased Central Nervous System Disorganized Electrical Activity
64679-0275	Decreased Central Nervous System Disorganized Electrical Activity
64679-0314	Decreased Platelet Aggregation
64679-0315	Decreased Platelet Aggregation
64679-0714	Central Nervous System Depression
64679-0715	Central Nervous System Depression
64679-0720	Decreased Central Nervous System Disorganized Electrical Activity
64679-0923	Decreased Blood Pressure
64679-0924	Decreased Blood Pressure
64679-0925	Decreased Blood Pressure
64679-0926	Decreased Blood Pressure
64679-0945	Decreased Central Nervous System Disorganized Electrical Activity
64679-0946	Decreased Central Nervous System Disorganized Electrical Activity
64679-0990	Decreased Central Nervous System Disorganized Electrical Activity
64720-0153	Decreased Sebaceous Gland Activity
64720-0154	Decreased Sebaceous Gland Activity
64720-0183	Vasodilation
64720-0208	Appetite Suppression
64720-0208	Increased Sympathetic Activity
64720-0321	Centrally-mediated Muscle Relaxation
64720-0327	Central Nervous System Stimulation
64720-0328	Central Nervous System Stimulation
64720-0329	Central Nervous System Stimulation
64725-0004	Skin Barrier Activity
64725-0008	Central Nervous System Depression
64764-0125	Cell-mediated Immunity
64764-0125	Increased Histamine Release
64764-0250	Increased Histamine Release
64764-0250	Cell-mediated Immunity
64764-0625	Increased Histamine Release
64764-0625	Cell-mediated Immunity
64764-0844	Decreased Blood Pressure
64764-0884	Decreased Blood Pressure
64764-0890	Increased Norepinephrine Activity
64764-0890	Increased Dopamine Activity
64764-0944	Increased Diuresis
64764-0994	Increased Diuresis
64950-0231	Decreased Central Nervous System Disorganized Electrical Activity
64980-0133	Decreased Platelet Aggregation
64980-0134	Decreased Platelet Aggregation
64980-0135	Decreased Platelet Aggregation
64980-0144	Vasodilation
64980-0151	Increased Diuresis
64980-0151	Decreased Renal K+ Excretion
64980-0174	Centrally-mediated Muscle Relaxation
64980-0175	Decreased Prostaglandin Production
64980-0176	Decreased Prostaglandin Production
64980-0184	Decreased Mitosis
64980-0184	Microtubule Inhibition
64980-0185	Microtubule Inhibition
64980-0185	Decreased Mitosis
64980-0186	Microtubule Inhibition
64980-0186	Decreased Mitosis
64980-0190	Appetite Suppression
64980-0190	Increased Sympathetic Activity
64980-0194	Decreased Blood Pressure
64980-0195	Decreased Blood Pressure
64980-0196	Decreased Blood Pressure
64980-0511	Decreased Sebaceous Gland Activity
65044-0537	Cell-mediated Immunity
65044-0537	Increased Igg Production
65044-0537	Increased Histamine Release
65044-0538	Increased Igg Production
65044-0538	Cell-mediated Immunity
65044-0538	Increased Histamine Release
65044-0545	Increased Histamine Release
65044-0545	Increased Igg Production
65044-0545	Cell-mediated Immunity
65044-0546	Increased Histamine Release
65044-0546	Increased Igg Production
65044-0546	Cell-mediated Immunity
65044-0547	Increased Histamine Release
65044-0547	Cell-mediated Immunity
65044-0547	Increased Igg Production
65044-0548	Increased Igg Production
65044-0548	Increased Histamine Release
65044-0548	Cell-mediated Immunity
65044-0611	Increased Histamine Release
65044-0611	Cell-mediated Immunity
65044-0611	Increased Igg Production
65044-0612	Cell-mediated Immunity
65044-0612	Increased Igg Production
65044-0612	Increased Histamine Release
65044-0613	Cell-mediated Immunity
65044-0613	Increased Histamine Release
65044-0613	Increased Igg Production
65044-0614	Cell-mediated Immunity
65044-0614	Increased Histamine Release
65044-0614	Increased Igg Production
65044-0718	Increased Histamine Release
65044-0718	Cell-mediated Immunity
65044-0718	Increased Igg Production
65044-0719	Increased Histamine Release
65044-0719	Cell-mediated Immunity
65044-0719	Increased Igg Production
65044-0720	Cell-mediated Immunity
65044-0720	Increased Histamine Release
65044-0720	Increased Igg Production
65044-0721	Increased Histamine Release
65044-0721	Increased Igg Production
65044-0721	Cell-mediated Immunity
65044-0777	Cell-mediated Immunity
65044-0777	Increased Igg Production
65044-0777	Increased Histamine Release
65044-0778	Increased Histamine Release
65044-0778	Increased Igg Production
65044-0778	Cell-mediated Immunity
65044-0779	Increased Igg Production
65044-0779	Cell-mediated Immunity
65044-0779	Increased Histamine Release
65044-0780	Cell-mediated Immunity
65044-0780	Increased Histamine Release
65044-0780	Increased Igg Production
65044-0787	Increased Igg Production
65044-0787	Increased Histamine Release
65044-0787	Cell-mediated Immunity
65044-0788	Cell-mediated Immunity
65044-0788	Increased Igg Production
65044-0788	Increased Histamine Release
65044-0789	Increased Histamine Release
65044-0789	Increased Igg Production
65044-0789	Cell-mediated Immunity
65044-0790	Increased Igg Production
65044-0790	Increased Histamine Release
65044-0790	Cell-mediated Immunity
65044-0825	Increased Histamine Release
65044-0825	Increased Igg Production
65044-0825	Cell-mediated Immunity
65044-0826	Cell-mediated Immunity
65044-0826	Increased Igg Production
65044-0826	Increased Histamine Release
65044-0827	Increased Histamine Release
65044-0827	Cell-mediated Immunity
65044-0827	Increased Igg Production
65044-0828	Increased Igg Production
65044-0828	Increased Histamine Release
65044-0828	Cell-mediated Immunity
65044-0831	Increased Igg Production
65044-0831	Cell-mediated Immunity
65044-0831	Increased Histamine Release
65044-0832	Increased Histamine Release
65044-0832	Increased Igg Production
65044-0832	Cell-mediated Immunity
65044-0833	Cell-mediated Immunity
65044-0833	Increased Histamine Release
65044-0833	Increased Igg Production
65044-0834	Increased Histamine Release
65044-0834	Cell-mediated Immunity
65044-0834	Increased Igg Production
65044-0841	Cell-mediated Immunity
65044-0841	Increased Histamine Release
65044-0841	Increased Igg Production
65044-0842	Cell-mediated Immunity
65044-0842	Increased Igg Production
65044-0842	Increased Histamine Release
65044-0843	Increased Histamine Release
65044-0843	Cell-mediated Immunity
65044-0843	Increased Igg Production
65044-0844	Increased Igg Production
65044-0844	Increased Histamine Release
65044-0844	Cell-mediated Immunity
65044-0845	Increased Histamine Release
65044-0845	Cell-mediated Immunity
65044-0845	Increased Igg Production
65044-0846	Increased Igg Production
65044-0846	Cell-mediated Immunity
65044-0846	Increased Histamine Release
65044-0847	Cell-mediated Immunity
65044-0847	Increased Igg Production
65044-0847	Increased Histamine Release
65044-0848	Cell-mediated Immunity
65044-0848	Increased Histamine Release
65044-0848	Increased Igg Production
65044-0850	Increased Histamine Release
65044-0850	Cell-mediated Immunity
65044-0850	Increased Igg Production
65044-0851	Increased Igg Production
65044-0851	Cell-mediated Immunity
65044-0851	Increased Histamine Release
65044-0852	Increased Histamine Release
65044-0852	Cell-mediated Immunity
65044-0852	Increased Igg Production
65044-0853	Increased Histamine Release
65044-0853	Increased Igg Production
65044-0853	Cell-mediated Immunity
65162-0101	Decreased Central Nervous System Disorganized Electrical Activity
65162-0102	Decreased Central Nervous System Disorganized Electrical Activity
65162-0103	Decreased Central Nervous System Disorganized Electrical Activity
65162-0212	Decreased Central Nervous System Disorganized Electrical Activity
65162-0414	Decreased Platelet Aggregation
65162-0441	Emesis Suppression
65162-0442	Emesis Suppression
65162-0444	Emesis Suppression
65162-0468	Decreased Sebaceous Gland Activity
65162-0528	Decreased Central Nervous System Disorganized Electrical Activity
65162-0529	Decreased Central Nervous System Disorganized Electrical Activity
65162-0536	Decreased Tracheobronchial Stretch Receptor Activity
65162-0537	Decreased Tracheobronchial Stretch Receptor Activity
65162-0538	Decreased Central Nervous System Disorganized Electrical Activity
65162-0539	Decreased Central Nervous System Disorganized Electrical Activity
65162-0541	Centrally-mediated Muscle Relaxation
65162-0544	Decreased Central Nervous System Disorganized Electrical Activity
65162-0545	Decreased Central Nervous System Disorganized Electrical Activity
65162-0553	Centrally-mediated Muscle Relaxation
65162-0649	Decreased Central Nervous System Disorganized Electrical Activity
65162-0685	Decreased Central Nervous System Disorganized Electrical Activity
65162-0686	Decreased Central Nervous System Disorganized Electrical Activity
65162-0698	Decreased Central Nervous System Disorganized Electrical Activity
65162-0734	Decreased Central Nervous System Disorganized Electrical Activity
65162-0735	Decreased Central Nervous System Disorganized Electrical Activity
65162-0998	Decreased Central Nervous System Disorganized Electrical Activity
65162-0999	Decreased Central Nervous System Disorganized Electrical Activity
65293-0426	Neuromuscular Nondepolarizing Blockade
65293-0427	Neuromuscular Nondepolarizing Blockade
65483-0116	Increased Lymphocyte Cell Production
65483-0116	Increased Lymphocyte Activation
65517-0005	Increased Histamine Release
65517-0005	Cell-mediated Immunity
65580-0643	Increased Diuresis
65580-0644	Increased Diuresis
65580-0645	Increased Diuresis
65649-0311	Increased Diuresis
65862-0043	Increased Diuresis
65862-0044	Increased Diuresis
65862-0045	Increased Diuresis
65862-0113	Increased Diuresis
65862-0116	Decreased Blood Pressure
65862-0117	Decreased Blood Pressure
65862-0118	Decreased Blood Pressure
65862-0125	Increased Diuresis At Loop Of Henle
65862-0126	Increased Diuresis At Loop Of Henle
65862-0127	Increased Diuresis At Loop Of Henle
65862-0128	Increased Diuresis At Loop Of Henle
65862-0133	Increased Diuresis
65862-0134	Increased Diuresis
65862-0158	Centrally-mediated Muscle Relaxation
65862-0159	Central Nervous System Depression
65862-0160	Central Nervous System Depression
65862-0171	Decreased Central Nervous System Disorganized Electrical Activity
65862-0172	Decreased Central Nervous System Disorganized Electrical Activity
65862-0173	Decreased Central Nervous System Disorganized Electrical Activity
65862-0174	Decreased Central Nervous System Disorganized Electrical Activity
65862-0185	Decreased Sebaceous Gland Activity
65862-0186	Decreased Sebaceous Gland Activity
65862-0190	Centrally-mediated Muscle Relaxation
65862-0191	Centrally-mediated Muscle Relaxation
65862-0198	Decreased Central Nervous System Disorganized Electrical Activity
65862-0199	Decreased Central Nervous System Disorganized Electrical Activity
65862-0200	Decreased Central Nervous System Disorganized Electrical Activity
65862-0227	Decreased Central Nervous System Disorganized Electrical Activity
65862-0228	Decreased Central Nervous System Disorganized Electrical Activity
65862-0229	Decreased Central Nervous System Disorganized Electrical Activity
65862-0230	Decreased Central Nervous System Disorganized Electrical Activity
65862-0245	Decreased Central Nervous System Disorganized Electrical Activity
65862-0246	Decreased Central Nervous System Disorganized Electrical Activity
65862-0247	Decreased Central Nervous System Disorganized Electrical Activity
65862-0250	Decreased Central Nervous System Disorganized Electrical Activity
65862-0315	Decreased Central Nervous System Disorganized Electrical Activity
