Key	Value
55111-0422	Quinolones
55111-0423	Quinolones
55111-0478	Pyridines
55111-0479	Pyridines
55111-0552	Nucleoside Analog
55111-0553	Nucleoside Analog
55111-0586	Dihydropyridines
55111-0587	Dihydropyridines
55111-0663	Cholecalciferol
55111-0664	Cholecalciferol
55111-0665	Cholecalciferol
55111-0695	Sulfonylurea Compounds
55111-0696	Sulfonylurea Compounds
55111-0697	Sulfonylurea Compounds
55150-0116	Penicillins
55150-0117	Penicillins
55150-0118	Penicillins
55150-0122	Penicillins
55150-0123	Penicillins
55150-0124	Penicillins
55150-0129	Penicillins
55150-0154	Nucleoside Analog
55150-0155	Nucleoside Analog
55150-0156	Quinolones
55150-0157	Quinolones
55150-0158	Amides
55150-0159	Amides
55150-0160	Amides
55150-0161	Amides
55150-0162	Amides
55150-0163	Amides
55150-0164	Amides
55150-0165	Amides
55150-0167	Amides
55150-0168	Amides
55150-0169	Amides
55150-0170	Amides
55150-0171	Amides
55150-0172	Amides
55150-0178	Penicillins
55150-0179	Penicillins
55154-0131	Amides
55154-0132	Amides
55154-0832	Barbiturates
55154-0903	Thyroxine
55154-0904	Thyroxine
55154-0905	Thyroxine
55154-0906	Thyroxine
55154-0907	Thyroxine
55154-0908	Thyroxine
55154-0909	Thyroxine
55154-0910	Thyroxine
55154-0911	Thyroxine
55154-0913	Thyroxine
55154-0914	Thyroxine
55154-6978	Amides
55390-0007	Dietary Proteins
55390-0007	Allergens
55390-0007	Grain Proteins
55390-0009	Folic Acid
55390-0012	Azoles
55390-0046	Azoles
55390-0051	Folic Acid
55390-0052	Folic Acid
55390-0053	Folic Acid
55390-0054	Folic Acid
55390-0077	Phenothiazines
55390-0123	Rifamycins
55390-0136	Carnitine
55390-0194	Azoles
55390-0225	Aminoglycosides
55390-0226	Aminoglycosides
55390-0309	Cephalosporins
55390-0310	Cephalosporins
55390-0311	Cephalosporins
55390-0312	Cephalosporins
55390-0357	Xanthines
55390-0358	Xanthines
55390-0612	Nucleoside Analog
55390-0613	Nucleoside Analog
55513-0126	Erythropoietin
55513-0144	Erythropoietin
55513-0148	Erythropoietin
55513-0209	Granulocyte-macrophage Colony-stimulating Factor
55513-0209	Granulocyte Colony-stimulating Factor
55513-0267	Erythropoietin
55513-0283	Erythropoietin
55513-0478	Erythropoietin
55513-0530	Granulocyte Colony-stimulating Factor
55513-0530	Granulocyte-macrophage Colony-stimulating Factor
55513-0546	Granulocyte-macrophage Colony-stimulating Factor
55513-0546	Granulocyte Colony-stimulating Factor
55513-0823	Erythropoietin
55513-0924	Granulocyte-macrophage Colony-stimulating Factor
55513-0924	Granulocyte Colony-stimulating Factor
55526-0004	Calcium
55566-5020	Vasopressins
55566-5030	Vasopressins
55566-5040	Vasopressins
55566-5060	Vasopressins
55566-5061	Vasopressins
55566-6500	Progesterone
55566-9500	Prostaglandins
55856-0003	Catecholamines
55924-0002	Adrenocorticotropic Hormone
57237-0002	Thiazides
57237-0003	Azoles
57237-0004	Azoles
57237-0005	Azoles
57237-0006	Azoles
57237-0020	Sulfonylurea Compounds
57237-0021	Sulfonylurea Compounds
57237-0022	Sulfonylurea Compounds
57237-0023	Sulfonylurea Compounds
57237-0024	Sulfonylurea Compounds
57237-0025	Sulfonylurea Compounds
57237-0034	Cephalosporins
57237-0035	Cephalosporins
57237-0036	Cephalosporins
57237-0037	Cephalosporins
57237-0042	Nucleoside Analog
57237-0043	Nucleoside Analog
57237-0044	Macrolides
57237-0045	Macrolides
57237-0058	Cephalosporins
57237-0059	Cephalosporins
57237-0066	Quinolones
57237-0067	Quinolones
57237-0068	Quinolones
57237-0099	Cephalosporins
57237-0103	Tetracyclines
57237-0104	Tetracyclines
57237-0105	Tetracyclines
57237-0108	Dihydropyridines
57237-0109	Dihydropyridines
57237-0110	Dihydropyridines
57520-0004	Allergens
57520-0004	Fungal Proteins
57520-0023	Progesterone
57520-0024	Allergens
57520-0024	Plant Proteins
57520-0024	Dietary Proteins
57520-0024	Vegetable Proteins
57520-0025	Catecholamines
57520-0029	Allergens
57520-0029	Pollen
57520-0039	Dietary Proteins
57520-0039	Allergens
57520-0039	Meat Proteins
57520-0046	Fungal Proteins
57520-0046	Allergens
57520-0051	Dietary Proteins
57520-0051	Allergens
57520-0051	Vegetable Proteins
57520-0052	Allergens
57520-0052	Plant Proteins
57520-0054	Androstanes
57520-0064	Dietary Proteins
57520-0064	Allergens
57520-0064	Meat Proteins
57520-0066	Nonsteroidal Anti-inflammatory Compounds
57520-0067	Meat Proteins
57520-0067	Allergens
57520-0067	Dietary Proteins
57520-0075	Allergens
57520-0085	Copper
57520-0088	Allergens
57520-0095	Allergens
57520-0096	Progesterone
57520-0115	Dietary Proteins
57520-0115	Allergens
57520-0115	Plant Proteins
57520-0131	Calcium
57520-0182	Vitamin B 12
57520-0224	Nicotinic Acids
57520-0228	Calcium
57520-0258	Fungal Proteins
57520-0258	Allergens
57520-0259	Allergens
57520-0259	Plant Proteins
57520-0259	Seed Storage Proteins
57520-0299	Plant Proteins
57520-0299	Allergens
57520-0299	Dietary Proteins
57520-0310	Calcium
57520-0409	Calcium
57520-0430	Calcium
57520-0555	Carnitine
57520-0574	Allergens
57520-0574	Dietary Proteins
57520-0574	Plant Proteins
57520-0575	Allergens
57520-0575	Bee Venoms
57520-0597	Allergens
57520-0597	Bee Venoms
57520-0713	Allergens
57520-0777	Allergens
57520-0777	Bee Venoms
57520-0781	Calcium
57520-0998	Adrenocorticotropic Hormone
57605-0002	Meat Proteins
57605-0002	Allergens
57605-0002	Dietary Proteins
57605-0003	Allergens
57605-0003	Meat Proteins
57605-0003	Dietary Proteins
57664-0055	Dihydropyridines
57664-0056	Dihydropyridines
57664-0057	Dihydropyridines
57664-0115	Ppar Alpha
57664-0119	Nonsteroidal Anti-inflammatory Compounds
57664-0120	Nonsteroidal Anti-inflammatory Compounds
57664-0135	Dihydropyridines
57664-0136	Ergocalciferols
57664-0146	Phenothiazines
57664-0185	Phenothiazines
57664-0195	Thiazides
57664-0228	Allergens
57664-0228	Fruit Proteins
57664-0228	Plant Proteins
57664-0228	Dietary Proteins
57664-0229	Dietary Proteins
57664-0229	Plant Proteins
57664-0229	Fruit Proteins
57664-0229	Allergens
57664-0230	Fruit Proteins
57664-0230	Plant Proteins
57664-0230	Dietary Proteins
57664-0230	Allergens
57664-0239	Nitrofurans
57664-0273	Benzodiazepines
57664-0274	Benzodiazepines
57664-0275	Benzodiazepines
57664-0368	Plant Proteins
57664-0368	Fruit Proteins
57664-0368	Allergens
57664-0368	Dietary Proteins
57664-0369	Dietary Proteins
57664-0369	Fruit Proteins
57664-0369	Allergens
57664-0369	Plant Proteins
57664-0391	Nonsteroidal Anti-inflammatory Compounds
57664-0397	Biguanides
57664-0398	Sulfonylurea Compounds
57664-0399	Sulfonylurea Compounds
57664-0419	Nonsteroidal Anti-inflammatory Compounds
57664-0435	Biguanides
57664-0437	Cardiac Glycosides
57664-0441	Cardiac Glycosides
57664-0474	Biguanides
57664-0600	Nitrates
57664-0633	Benzodiazepines
57664-0634	Benzodiazepines
57664-0851	Tetracyclines
57664-0852	Tetracyclines
57664-0853	Tetracyclines
57844-0322	Ppar Alpha
57844-0323	Ppar Alpha
57844-0324	Ppar Alpha
57844-0691	Ppar Alpha
57844-0692	Ppar Alpha
57955-0002	Allergens
57955-0002	Bee Venoms
57955-0005	Allergens
57955-0005	Bee Venoms
57955-0008	Allergens
57955-0008	Vegetable Proteins
57955-0008	Dietary Proteins
57955-0023	Plant Proteins
57955-0023	Allergens
57955-0023	Seed Storage Proteins
57955-0024	Allergens
57955-0032	Calcium
57955-0049	Catecholamines
57955-0052	Allergens
57955-0052	Bee Venoms
57955-0062	Plant Proteins
57955-0062	Seed Storage Proteins
57955-0062	Allergens
57955-0064	Calcium
57955-0065	Nitrates
57955-0066	Calcium
57955-0067	Nitrates
57955-0069	Calcium
57955-0071	Plant Proteins
57955-0071	Seed Storage Proteins
57955-0071	Allergens
57955-0085	Calcium
57955-0087	Calcium
57955-0095	Bee Venoms
57955-0095	Allergens
57955-0113	Vegetable Proteins
57955-0113	Allergens
57955-0113	Dietary Proteins
57955-0113	Plant Proteins
57955-0131	Calcium
57955-0168	Bee Venoms
57955-0168	Allergens
57955-0172	Nitrates
57955-0173	Grain Proteins
57955-0173	Allergens
57955-0173	Dietary Proteins
58118-0031	Grain Proteins
58118-0031	Allergens
58118-0031	Dietary Proteins
58118-0178	Biguanides
58232-0049	Dietary Proteins
58232-0049	Allergens
58232-0049	Grain Proteins
58232-0049	Plant Proteins
58407-0534	Barbiturates
58468-0030	Thyrotropin
58468-0040	Alpha-glucosidases
58468-0041	Alpha-glucosidases
58468-0070	Alpha-glucosidases
58468-0080	Immunoglobulins
58468-0120	Ergocalciferols
58468-0121	Ergocalciferols
58468-0123	Ergocalciferols
58468-0124	Ergocalciferols
58468-0126	Ergocalciferols
58468-0127	Ergocalciferols
58468-0150	Alpha-glucosidases
58468-0160	Alpha-glucosidases
58468-0180	Granulocyte Colony-stimulating Factor
58468-0180	Granulocyte-macrophage Colony-stimulating Factor
58468-0181	Granulocyte Colony-stimulating Factor
58468-0181	Granulocyte-macrophage Colony-stimulating Factor
58468-1849	Thyrotropin
58468-1983	Glucosylceramidase
58468-4663	Glucosylceramidase
58657-0100	Calcium
58657-0105	Calcium
58809-0287	Vitamin D
58809-0333	Allergens
58809-0725	Vitamin D
58809-0829	Calcium
58809-0877	Vitamin D
58809-0888	Calcium
58914-0170	Organometallic Compounds
58914-0171	Organometallic Compounds
58914-0301	Nitrates
58914-0501	Aminosalicylic Acids
58914-0600	Nitroimidazoles
58914-0601	Nitroimidazoles
58914-0785	Bile Acids and Salts
58914-0790	Bile Acids and Salts
58980-0200	Allergens
58980-0330	Sulfonamides
58980-0335	Sulfonamides
58980-0336	Sulfonamides
58980-0340	Sulfonamides
58980-0402	Allergens
58980-0409	Glycerol
58980-0409	Allergens
58980-0410	Allergens
58980-0410	Glycerol
58980-0501	Vitamin D
58980-0502	Vitamin D
58980-0503	Vitamin D
58980-0504	Vitamin D
58980-0790	Allergens
58980-0818	Azoles
58980-0822	Amides
59011-0255	Pyridines
59011-0256	Pyridines
59088-0107	Vitamin D
59088-0108	Vitamin D
59088-0109	Vitamin D
59088-0112	Calcium
59088-0113	Calcium
59088-0114	Calcium
59088-0120	Nonsteroidal Anti-inflammatory Compounds
59088-0746	Azoles
59088-0864	Allergens
59088-0924	Azoles
59088-0997	Amides
59148-0023	Radioactive Tracers
59148-0023	Urea
59148-0023	Carbon Radioisotopes
59528-0317	Nicotinic Acids
59528-0416	Calcium
59528-1988	Vitamin D
59528-4456	Nicotinic Acids
59627-0002	Interferon-beta
59627-0002	Recombinant Proteins
59627-0003	Recombinant Proteins
59627-0003	Interferon-beta
59630-0074	Barbiturates
59630-0170	Barbiturates
59630-0309	Carbapenems
59630-0320	Carbapenems
59630-0375	Nonsteroidal Anti-inflammatory Compounds
59630-0400	Nonsteroidal Anti-inflammatory Compounds
59630-0450	Nitrofurans
59630-0480	Ppar Alpha
59630-0485	Ppar Alpha
59630-0574	Biguanides
59630-0575	Biguanides
59630-0750	Dietary Proteins
59630-0750	Fruit Proteins
59630-0750	Allergens
59630-0750	Plant Proteins
59630-0755	Plant Proteins
59630-0755	Fruit Proteins
59630-0755	Allergens
59630-0755	Dietary Proteins
59630-0760	Fruit Proteins
59630-0760	Dietary Proteins
59630-0760	Allergens
59630-0760	Plant Proteins
59630-0761	Dietary Proteins
59630-0761	Plant Proteins
59630-0761	Allergens
59630-0761	Fruit Proteins
59630-0762	Dietary Proteins
59630-0762	Fruit Proteins
59630-0762	Allergens
59630-0762	Plant Proteins
59630-0777	Nonsteroidal Anti-inflammatory Compounds
59630-0820	Cephalosporins
59630-0821	Cephalosporins
59630-0850	Nonsteroidal Anti-inflammatory Compounds
59667-0002	Fungal Proteins
59667-0002	Allergens
59667-0003	Allergens
59667-0003	Dietary Proteins
59667-0003	Seed Storage Proteins
59667-0003	Plant Proteins
59667-0010	Seed Storage Proteins
59667-0010	Allergens
59667-0010	Plant Proteins
59667-0011	Allergens
59667-0011	Seed Storage Proteins
59667-0011	Plant Proteins
59667-0012	Allergens
59667-0012	Seed Storage Proteins
59667-0012	Plant Proteins
59667-0013	Allergens
59667-0013	Plant Proteins
59667-0013	Seed Storage Proteins
59667-0014	Seed Storage Proteins
59667-0014	Plant Proteins
59667-0014	Allergens
59667-0015	Plant Proteins
59667-0015	Allergens
59667-0015	Seed Storage Proteins
59667-0016	Allergens
59667-0016	Seed Storage Proteins
59667-0016	Plant Proteins
59667-0017	Seed Storage Proteins
59667-0017	Plant Proteins
59667-0017	Allergens
59667-0018	Seed Storage Proteins
59667-0018	Allergens
59667-0018	Plant Proteins
59667-0019	Plant Proteins
59667-0019	Allergens
59667-0019	Seed Storage Proteins
59667-0020	Plant Proteins
59667-0020	Allergens
59667-0020	Seed Storage Proteins
59667-0021	Allergens
59667-0021	Seed Storage Proteins
59667-0021	Plant Proteins
59667-0022	Seed Storage Proteins
59667-0022	Allergens
59667-0022	Plant Proteins
59667-0023	Seed Storage Proteins
59667-0023	Plant Proteins
59667-0023	Allergens
59667-0024	Pollen
59667-0024	Allergens
59667-0025	Pollen
59667-0025	Allergens
59667-0026	Pollen
59667-0026	Allergens
59667-0027	Allergens
59667-0027	Pollen
59667-0028	Allergens
59667-0028	Pollen
59667-0029	Pollen
59667-0029	Allergens
59667-0030	Allergens
59667-0030	Pollen
59667-0031	Pollen
59667-0031	Allergens
59667-0032	Pollen
59667-0032	Allergens
59667-0033	Allergens
59667-0033	Pollen
59667-0034	Allergens
59667-0034	Pollen
59667-0035	Pollen
59667-0035	Allergens
59667-0036	Allergens
59667-0036	Pollen
59667-0037	Pollen
59667-0037	Allergens
59667-0038	Allergens
59667-0038	Pollen
59667-0039	Pollen
59667-0039	Allergens
59667-0040	Allergens
59667-0040	Pollen
59667-0041	Pollen
59667-0041	Allergens
59667-0042	Allergens
59667-0042	Pollen
59667-0043	Allergens
59667-0044	Allergens
59667-0045	Allergens
59667-0046	Allergens
59667-0047	Allergens
59667-0048	Allergens
59667-0049	Allergens
59667-0050	Allergens
59667-0051	Allergens
59667-0052	Allergens
59667-0053	Allergens
59667-0054	Allergens
59667-0055	Allergens
59667-0056	Allergens
59667-0057	Allergens
59667-0058	Allergens
59667-0059	Allergens
59667-0060	Allergens
59667-0060	Seed Storage Proteins
59667-0060	Plant Proteins
59667-0061	Plant Proteins
59667-0061	Allergens
59667-0061	Seed Storage Proteins
59667-0062	Seed Storage Proteins
59667-0062	Plant Proteins
59667-0062	Allergens
59667-0063	Allergens
59667-0063	Plant Proteins
59667-0063	Seed Storage Proteins
59667-0064	Seed Storage Proteins
59667-0064	Plant Proteins
59667-0064	Allergens
59667-0065	Allergens
59667-0065	Seed Storage Proteins
59667-0065	Plant Proteins
59667-0066	Plant Proteins
59667-0066	Seed Storage Proteins
59667-0066	Allergens
59667-0067	Seed Storage Proteins
59667-0067	Plant Proteins
59667-0067	Allergens
59667-0068	Allergens
59667-0068	Plant Proteins
59667-0068	Seed Storage Proteins
59667-0069	Plant Proteins
59667-0069	Seed Storage Proteins
59667-0069	Allergens
59667-0070	Plant Proteins
59667-0070	Seed Storage Proteins
59667-0070	Allergens
59667-0071	Plant Proteins
59667-0071	Allergens
59667-0071	Seed Storage Proteins
59667-0072	Plant Proteins
59667-0072	Allergens
59667-0072	Seed Storage Proteins
59667-0073	Seed Storage Proteins
59667-0073	Allergens
59667-0073	Plant Proteins
59667-0075	Allergens
59667-0075	Seed Storage Proteins
59667-0075	Plant Proteins
59667-0076	Allergens
59667-0076	Seed Storage Proteins
59667-0076	Plant Proteins
59667-0077	Seed Storage Proteins
59667-0077	Plant Proteins
59667-0077	Allergens
59667-0078	Allergens
59667-0078	Plant Proteins
59667-0078	Seed Storage Proteins
59667-0079	Plant Proteins
59667-0079	Allergens
59667-0079	Seed Storage Proteins
59667-0080	Allergens
59667-0080	Plant Proteins
59667-0080	Seed Storage Proteins
59667-0081	Allergens
59667-0081	Seed Storage Proteins
59667-0081	Plant Proteins
59667-0082	Plant Proteins
59667-0082	Allergens
59667-0082	Seed Storage Proteins
59667-0083	Allergens
59667-0083	Plant Proteins
59667-0083	Seed Storage Proteins
59667-0084	Seed Storage Proteins
59667-0084	Allergens
59667-0084	Plant Proteins
59667-0085	Seed Storage Proteins
59667-0085	Allergens
59667-0085	Plant Proteins
59667-0086	Plant Proteins
59667-0086	Allergens
59667-0086	Seed Storage Proteins
59667-0087	Seed Storage Proteins
59667-0087	Allergens
59667-0087	Plant Proteins
59667-0088	Seed Storage Proteins
59667-0088	Plant Proteins
59667-0088	Allergens
59667-0089	Allergens
59667-0089	Plant Proteins
59667-0089	Food Additives
59667-0089	Dietary Proteins
59667-0090	Allergens
59667-0090	Food Additives
59667-0090	Dietary Proteins
59667-0090	Plant Proteins
59667-0091	Dietary Proteins
59667-0091	Plant Proteins
59667-0091	Food Additives
59667-0091	Allergens
59667-0092	Allergens
59667-0092	Dietary Proteins
59667-0092	Plant Proteins
59667-0092	Food Additives
59667-0093	Food Additives
59667-0093	Dietary Proteins
59667-0093	Plant Proteins
59667-0093	Allergens
59667-0094	Plant Proteins
59667-0094	Allergens
59667-0094	Dietary Proteins
59667-0094	Food Additives
59667-0095	Dietary Proteins
59667-0095	Food Additives
59667-0095	Plant Proteins
59667-0095	Allergens
59667-0096	Dietary Proteins
59667-0096	Plant Proteins
59667-0096	Food Additives
59667-0096	Allergens
59667-0098	Allergens
59667-0098	Dietary Proteins
59667-0098	Plant Proteins
59667-0098	Food Additives
59667-0099	Food Additives
59667-0099	Dietary Proteins
59667-0099	Plant Proteins
59667-0099	Allergens
59667-0100	Food Additives
59667-0100	Dietary Proteins
59667-0100	Allergens
59667-0100	Plant Proteins
59667-0101	Food Additives
59667-0101	Allergens
59667-0101	Plant Proteins
59667-0101	Dietary Proteins
59667-0102	Dietary Proteins
59667-0102	Food Additives
59667-0102	Plant Proteins
59667-0102	Allergens
59667-0103	Food Additives
59667-0103	Plant Proteins
59667-0103	Dietary Proteins
59667-0103	Allergens
59667-0104	Dietary Proteins
59667-0104	Allergens
59667-0104	Plant Proteins
59667-0104	Food Additives
59667-0105	Plant Proteins
59667-0105	Dietary Proteins
59667-0105	Allergens
59667-0105	Food Additives
59667-0106	Food Additives
59667-0106	Plant Proteins
59667-0106	Allergens
59667-0106	Dietary Proteins
59667-0107	Dietary Proteins
59667-0107	Allergens
59667-0107	Plant Proteins
59667-0107	Food Additives
59667-0108	Dietary Proteins
59667-0108	Food Additives
59667-0108	Allergens
59667-0108	Plant Proteins
59667-0109	Food Additives
59667-0109	Allergens
59667-0109	Plant Proteins
59667-0109	Dietary Proteins
59667-0110	Plant Proteins
59667-0110	Dietary Proteins
59667-0110	Allergens
59667-0110	Food Additives
59676-0278	Non-nucleoside Analog
59676-0302	Erythropoietin
59676-0303	Erythropoietin
59676-0304	Erythropoietin
59676-0310	Erythropoietin
59676-0312	Erythropoietin
59676-0320	Erythropoietin
59676-0340	Erythropoietin
59676-0570	Non-nucleoside Analog
59676-0571	Non-nucleoside Analog
59676-0572	Non-nucleoside Analog
59676-0701	Diarylquinolines
59676-0960	Anthracyclines
59746-0113	Phenothiazines
59746-0115	Phenothiazines
59746-0125	Thiazides
59746-0127	Thiazides
59746-0324	Nucleoside Analog
59746-0325	Nucleoside Analog
59746-0382	Thiazides
59762-0016	Lincosamides
59762-0028	Nonsteroidal Anti-inflammatory Compounds
59762-0029	Nonsteroidal Anti-inflammatory Compounds
59762-0040	Nucleoside Analog
59762-0057	Benzodiazepines
59762-0059	Benzodiazepines
59762-0066	Benzodiazepines
59762-0068	Benzodiazepines
59762-0104	Aminosalicylic Acids
59762-0140	Nonsteroidal Anti-inflammatory Compounds
59762-0145	Nonsteroidal Anti-inflammatory Compounds
59762-0278	Quinolones
59762-0279	Quinolones
59762-0280	Quinolones
59762-0333	Prostaglandins
59762-0489	Nitrates
59762-0925	Azoles
59762-0930	Azoles
59762-0935	Azoles
59762-1005	Ergolines
59762-1350	Rifamycins
59762-1520	Dihydropyridines
59762-1530	Dihydropyridines
59762-1540	Dihydropyridines
59762-1735	Thiazides
59762-2330	Sulfonylurea Compounds
59762-2331	Sulfonylurea Compounds
59762-2332	Sulfonylurea Compounds
59762-2700	Nucleoside Analog
59762-2701	Nucleoside Analog
59762-2703	Nucleoside Analog
59762-3051	Macrolides
59762-3060	Macrolides
59762-3070	Macrolides
59762-3080	Macrolides
59762-3110	Macrolides
59762-3120	Macrolides
59762-3130	Macrolides
59762-3140	Macrolides
59762-3304	Nitrates
59762-3328	Lincosamides
59762-3717	Benzodiazepines
59762-3718	Benzodiazepines
59762-3719	Benzodiazepines
59762-3720	Benzodiazepines
59762-3721	Benzodiazepines
59762-3722	Benzodiazepines
59762-3728	Lincosamides
59762-3740	Progesterone Congeners
59762-3741	Progesterone Congeners
59762-3742	Progesterone Congeners
59762-3743	Lincosamides
59762-3744	Lincosamides
59762-4320	Biguanides
59762-4321	Biguanides
59762-4322	Biguanides
59762-4537	Progesterone Congeners
59762-4538	Progesterone Congeners
59762-4921	Nitrates
59762-5000	Aminosalicylic Acids
59762-5007	Prostaglandins E, Synthetic
59762-5008	Prostaglandins E, Synthetic
59762-5010	Lincosamides
59762-5014	Thiazides
59762-5015	Azoles
59762-5016	Azoles
59762-5017	Azoles
59762-5018	Azoles
59762-5029	Azoles
59762-5030	Azoles
59762-5091	Anthracyclines
59762-5093	Anthracyclines
59762-6002	Nonsteroidal Anti-inflammatory Compounds
59762-8398	Nucleoside Analog
59762-8399	Nucleoside Analog
60258-0162	Calcium
60258-0189	Vitamin B 12
60258-0890	Nonsteroidal Anti-inflammatory Compounds
60432-0126	Progesterone Congeners
60432-0464	Amides
60432-0537	Polyenes
60432-0606	Phenothiazines
60432-0608	Phenothiazines
60432-0671	Macrolides
60505-0034	Ppar Alpha
60505-0039	Nonsteroidal Anti-inflammatory Compounds
60505-0040	Nonsteroidal Anti-inflammatory Compounds
60505-0041	Nonsteroidal Anti-inflammatory Compounds
60505-0042	Nucleoside Analog
60505-0102	Nonsteroidal Anti-inflammatory Compounds
60505-0141	Sulfonylurea Compounds
60505-0142	Sulfonylurea Compounds
60505-0176	Nonsteroidal Anti-inflammatory Compounds
60505-0190	Biguanides
60505-0191	Biguanides
60505-0192	Biguanides
60505-0193	Dihydropyridines
60505-0194	Dihydropyridines
60505-0195	Dihydropyridines
60505-0257	Vasopressins
60505-0258	Vasopressins
60505-0260	Biguanides
60505-0363	Quinolones
60505-0399	Nonsteroidal Anti-inflammatory Compounds
60505-0560	Quinolones
60505-0565	Prostaglandins
60505-0570	Nonsteroidal Anti-inflammatory Compounds
60505-0595	Nonsteroidal Anti-inflammatory Compounds
60505-0596	Nonsteroidal Anti-inflammatory Compounds
60505-0678	Cephalosporins
60505-0679	Cephalosporins
60505-0681	Cephalosporins
60505-0748	Cephalosporins
60505-0749	Cephalosporins
60505-0750	Cephalosporins
60505-0751	Cephalosporins
60505-0752	Cephalosporins
60505-0753	Cephalosporins
60505-0759	Cephalosporins
60505-0760	Cephalosporins
60505-0761	Cephalosporins
60505-0769	Cephalosporins
60505-0815	Vasopressins
60505-0823	Calcitonin
60505-0834	Cephalosporins
60505-1003	Nonsteroidal Anti-inflammatory Compounds
60505-1201	Cephalosporins
60505-1202	Cephalosporins
60505-1308	Quinolones
60505-1309	Quinolones
60505-1310	Quinolones
60505-1329	Biguanides
60505-2532	Cephalosporins
60505-2533	Cephalosporins
60505-2553	Nonsteroidal Anti-inflammatory Compounds
60505-2554	Nonsteroidal Anti-inflammatory Compounds
60505-2575	Aminosalicylic Acids
60505-2578	Calcium
60505-2579	Calcium
60505-2580	Calcium
60505-2581	Macrolides
60505-2582	Macrolides
60505-2583	Macrolides
60505-2597	Ergolines
60505-2604	Pyridines
60505-2605	Pyridines
60505-2615	Macrolides
60505-2616	Macrolides
60505-2634	Benzodiazepines
60505-2635	Benzodiazepines
60505-2636	Benzodiazepines
60505-2637	Benzodiazepines
60505-2638	Thiazides
60505-2639	Thiazides
60505-2640	Thiazides
60505-2641	Thiazides
60505-2656	Thiazides
60505-2657	Thiazides
60505-2671	Calcium
60505-3120	Ppar Alpha
60505-3121	Ppar Alpha
60505-3245	Nucleoside Analog
60505-3246	Nucleoside Analog
60505-3247	Nucleoside Analog
60505-3250	Nucleoside Analog
60505-3251	Nucleoside Analog
60505-3252	Nucleoside Analog
60505-3285	Benzothiazoles
60505-3578	Nonsteroidal Anti-inflammatory Compounds
60505-3579	Nonsteroidal Anti-inflammatory Compounds
60505-3583	Nucleoside Analog
60505-3603	Thiazides
60505-3604	Thiazides
60505-3698	Dietary Proteins
60505-3698	Grain Proteins
60505-3698	Allergens
60505-3699	Dietary Proteins
60505-3699	Allergens
60505-3699	Grain Proteins
60505-3723	Allergens
60505-3723	Grain Proteins
60505-3723	Dietary Proteins
60505-3724	Grain Proteins
60505-3724	Dietary Proteins
60505-3724	Allergens
60505-3788	Non-nucleoside Analog
60505-3806	Thiazides
60505-3807	Thiazides
60505-3808	Thiazides
60505-3809	Thiazides
60505-3810	Thiazides
60505-4058	Non-nucleoside Analog
60505-5306	Nucleoside Analog
60505-5307	Nucleoside Analog
60505-6025	Cephalosporins
60505-6026	Cephalosporins
60505-6030	Cephalosporins
60505-6031	Cephalosporins
60505-6076	Macrolides
60505-6087	Cephalosporins
60505-6088	Cephalosporins
60505-6093	Cephalosporins
60505-6094	Cephalosporins
60505-6102	Cephalosporins
60505-6103	Cephalosporins
60505-6104	Cephalosporins
60512-0004	Copper
60512-0007	Calcium
60512-0009	Allergens
60512-0009	Bee Venoms
60681-0031	Fungal Proteins
60681-0031	Allergens
60758-0188	Aminoglycosides
60758-0773	Nonsteroidal Anti-inflammatory Compounds
60758-0908	Polymyxins
60758-0910	Nonsteroidal Anti-inflammatory Compounds
60793-0115	Triiodothyronine
60793-0116	Triiodothyronine
60793-0117	Triiodothyronine
60793-0130	Penicillins
60793-0131	Penicillins
60793-0283	Thiazides
60793-0284	Thiazides
60793-0411	Nonsteroidal Anti-inflammatory Compounds
60793-0600	Penicillins
60793-0601	Penicillins
60793-0602	Penicillins
60793-0700	Penicillins
60793-0701	Penicillins
60793-0702	Penicillins
60793-0850	Thyroxine
60793-0851	Thyroxine
60793-0852	Thyroxine
60793-0853	Thyroxine
60793-0854	Thyroxine
60793-0855	Thyroxine
60793-0856	Thyroxine
60793-0857	Thyroxine
60793-0858	Thyroxine
60793-0859	Thyroxine
60793-0860	Thyroxine
60951-0310	Nonsteroidal Anti-inflammatory Compounds
61062-0006	Allergens
61062-0007	Allergens
61062-0008	Allergens
61062-0009	Nicotinic Acids
61096-0002	Vegetable Proteins
61096-0002	Allergens
61096-0002	Dietary Proteins
61096-0003	Allergens
61096-0003	Bee Venoms
61096-0004	Bee Venoms
61096-0004	Allergens
61096-0005	Calcium
61096-0006	Allergens
61096-0006	Plant Proteins
61096-0006	Food Additives
61096-0006	Dietary Proteins
61096-0007	Bee Venoms
61096-0007	Allergens
61096-0023	Meat Proteins
61096-0023	Allergens
61096-0023	Dietary Proteins
61096-0031	Allergens
61096-0031	Bee Venoms
61269-0210	Ppar Alpha
61269-0212	Ppar Alpha
61314-0012	Quinolones
61314-0014	Nonsteroidal Anti-inflammatory Compounds
61314-0015	Quinolones
61314-0018	Nonsteroidal Anti-inflammatory Compounds
61314-0044	Nucleoside Analog
61314-0126	Nonsteroidal Anti-inflammatory Compounds
61314-0547	Prostaglandins
61314-0628	Polymyxins
61314-0633	Aminoglycosides
61314-0643	Aminoglycosides
61314-0656	Quinolones
61314-0701	Sulfonamides
