Key	Value
65517-0005	Benzocaine
65517-0005	Isopropyl Alcohol
65517-0006	Isopropyl Alcohol
65517-0008	Povidone-iodine
65517-0009	Povidone-iodine
65517-0029	Povidone-iodine
65580-0251	Prednisolone Sodium Phosphate
65580-0301	Venlafaxine Hydrochloride
65580-0302	Venlafaxine Hydrochloride
65580-0303	Venlafaxine Hydrochloride
65580-0304	Venlafaxine Hydrochloride
65580-0643	Metolazone
65580-0644	Metolazone
65580-0645	Metolazone
65597-0101	Olmesartan Medoxomil
65597-0103	Olmesartan Medoxomil
65597-0104	Olmesartan Medoxomil
65597-0105	Hydrochlorothiazide
65597-0105	Olmesartan Medoxomil
65597-0106	Olmesartan Medoxomil
65597-0106	Hydrochlorothiazide
65597-0107	Hydrochlorothiazide
65597-0107	Olmesartan Medoxomil
65597-0110	Amlodipine Besylate
65597-0110	Olmesartan Medoxomil
65597-0111	Olmesartan Medoxomil
65597-0111	Amlodipine Besylate
65597-0112	Amlodipine Besylate
65597-0112	Olmesartan Medoxomil
65597-0113	Amlodipine Besylate
65597-0113	Olmesartan Medoxomil
65597-0114	Olmesartan Medoxomil
65597-0114	Amlodipine Besylate
65597-0114	Hydrochlorothiazide
65597-0115	Hydrochlorothiazide
65597-0115	Olmesartan Medoxomil
65597-0115	Amlodipine Besylate
65597-0116	Olmesartan Medoxomil
65597-0116	Hydrochlorothiazide
65597-0116	Amlodipine Besylate
65597-0117	Olmesartan Medoxomil
65597-0117	Hydrochlorothiazide
65597-0117	Amlodipine Besylate
65597-0118	Olmesartan Medoxomil
65597-0118	Hydrochlorothiazide
65597-0118	Amlodipine Besylate
65597-0201	Edoxaban Tosylate
65597-0202	Edoxaban Tosylate
65597-0203	Edoxaban Tosylate
65597-0701	Colesevelam Hydrochloride
65597-0902	Colesevelam Hydrochloride
65597-0903	Colesevelam Hydrochloride
65649-0101	Balsalazide Disodium
65649-0102	Balsalazide Disodium
65649-0103	Mesalamine
65649-0211	Famotidine
65649-0231	Azathioprine
65649-0241	Azathioprine
65649-0301	Rifaximin
65649-0303	Rifaximin
65649-0311	Chlorothiazide
65649-0401	Hydrocortisone
65649-0411	Hydrocortisone Acetate
65649-0431	Metoclopramide Hydrochloride
65649-0432	Metoclopramide Hydrochloride
65649-0501	Hydrocortisone
65649-0511	Hydrocortisone Acetate
65649-0551	Methylnaltrexone Bromide
65649-0552	Methylnaltrexone Bromide
65649-0553	Methylnaltrexone Bromide
65649-0601	Sodium Phosphate, Dibasic Anhydrous
65649-0601	Sodium Phosphate, Monobasic, Monohydrate
65649-0701	Sodium Phosphate, Monobasic, Monohydrate
65649-0701	Sodium Phosphate, Dibasic, Anhydrous
65649-0802	Crofelemer
65691-0005	Acyclovir
65691-0006	Acyclovir
65691-0088	Folic Acid
65692-0264	Titanium Dioxide
65692-0264	Zinc Oxide
65862-0001	Mirtazapine
65862-0003	Mirtazapine
65862-0005	Citalopram Hydrobromide
65862-0006	Citalopram Hydrobromide
65862-0007	Citalopram Hydrobromide
65862-0011	Sertraline Hydrochloride
65862-0012	Sertraline Hydrochloride
65862-0013	Sertraline Hydrochloride
65862-0014	Amoxicillin
65862-0015	Amoxicillin
65862-0016	Amoxicillin
65862-0017	Amoxicillin
65862-0018	Cephalexin
65862-0019	Cephalexin
65862-0021	Mirtazapine
65862-0022	Mirtazapine
65862-0023	Mirtazapine
65862-0024	Zidovudine
65862-0027	Nevirapine
65862-0028	Glyburide
65862-0029	Glyburide
65862-0030	Glyburide
65862-0031	Mirtazapine
65862-0032	Mirtazapine
65862-0033	Cefuroxime Axetil
65862-0034	Cefuroxime Axetil
65862-0035	Cefuroxime Axetil
65862-0037	Lisinopril
65862-0038	Lisinopril
65862-0039	Lisinopril
65862-0040	Lisinopril
65862-0041	Lisinopril
65862-0042	Lisinopril
65862-0043	Lisinopril
65862-0043	Hydrochlorothiazide
65862-0044	Hydrochlorothiazide
65862-0044	Lisinopril
65862-0045	Hydrochlorothiazide
65862-0045	Lisinopril
65862-0046	Stavudine
65862-0047	Stavudine
65862-0048	Zidovudine
65862-0050	Simvastatin
65862-0051	Simvastatin
65862-0052	Simvastatin
65862-0053	Simvastatin
65862-0054	Simvastatin
65862-0057	Nevirapine Hemihydrate
65862-0058	Fluconazole
65862-0059	Fluconazole
65862-0060	Fluconazole
65862-0061	Fluconazole
65862-0062	Metoprolol Tartrate
65862-0063	Metoprolol Tartrate
65862-0064	Metoprolol Tartrate
65862-0068	Cefprozil
65862-0069	Cefprozil
65862-0070	Amoxicillin
65862-0071	Amoxicillin
65862-0072	Stavudine
65862-0073	Abacavir Sulfate
65862-0074	Citalopram Hydrobromide
65862-0076	Ciprofloxacin Hydrochloride
65862-0077	Ciprofloxacin Hydrochloride
65862-0078	Ciprofloxacin Hydrochloride
65862-0079	Terbinafine Hydrochloride
65862-0080	Glyburide
65862-0080	Metformin Hydrochloride
65862-0081	Metformin Hydrochloride
65862-0081	Glyburide
65862-0082	Metformin Hydrochloride
65862-0082	Glyburide
65862-0083	Cefadroxil
65862-0084	Cefadroxil
65862-0085	Cefadroxil
65862-0086	Bisoprolol Fumarate
65862-0087	Bisoprolol Fumarate
65862-0095	Cefpodoxime Proxetil
65862-0096	Cefpodoxime Proxetil
65862-0097	Meloxicam
65862-0098	Meloxicam
65862-0099	Cefprozil
65862-0100	Cefprozil
65862-0107	Zidovudine
65862-0111	Stavudine
65862-0112	Stavudine
65862-0113	Hydrochlorothiazide
65862-0116	Benazepril Hydrochloride
65862-0117	Benazepril Hydrochloride
65862-0118	Benazepril Hydrochloride
65862-0119	Risperidone
65862-0120	Risperidone
65862-0121	Risperidone
65862-0122	Risperidone
65862-0123	Risperidone
65862-0124	Risperidone
65862-0125	Torsemide
65862-0126	Torsemide
65862-0127	Torsemide
65862-0128	Torsemide
65862-0133	Hydrochlorothiazide
65862-0134	Hydrochlorothiazide
65862-0140	Cefpodoxime Proxetil
65862-0141	Cefpodoxime Proxetil
65862-0142	Carvedilol
65862-0143	Carvedilol
65862-0144	Carvedilol
65862-0145	Carvedilol
65862-0146	Sumatriptan Succinate
65862-0147	Sumatriptan Succinate
65862-0148	Sumatriptan Succinate
65862-0149	Finasteride
65862-0158	Carisoprodol
65862-0159	Zolpidem Tartrate
65862-0160	Zolpidem Tartrate
65862-0164	Trandolapril
65862-0165	Trandolapril
65862-0166	Trandolapril
65862-0167	Risperidone
65862-0168	Atenolol
65862-0169	Atenolol
65862-0170	Atenolol
65862-0171	Topiramate
65862-0172	Topiramate
65862-0173	Topiramate
65862-0174	Topiramate
65862-0175	Penicillin V Potassium
65862-0176	Penicillin V Potassium
65862-0177	Cefdinir
65862-0185	Clindamycin Hydrochloride
65862-0186	Clindamycin Hydrochloride
65862-0187	Ondansetron Hydrochloride
65862-0188	Ondansetron Hydrochloride
65862-0189	Ondansetron Hydrochloride
65862-0190	Cyclobenzaprine Hydrochloride
65862-0191	Cyclobenzaprine Hydrochloride
65862-0192	Fluoxetine Hydrochloride
65862-0193	Fluoxetine Hydrochloride
65862-0194	Fluoxetine Hydrochloride
65862-0198	Gabapentin
65862-0199	Gabapentin
65862-0200	Gabapentin
65862-0201	Losartan Potassium
65862-0202	Losartan Potassium
65862-0203	Losartan Potassium
65862-0207	Ribavirin
65862-0208	Ondansetron Hydrochloride
65862-0209	Minocycline Hydrochloride
65862-0210	Minocycline Hydrochloride
65862-0211	Minocycline Hydrochloride
65862-0218	Cefdinir
65862-0219	Cefdinir
65862-0224	Sertraline Hydrochloride
65862-0227	Lamotrigine
65862-0228	Lamotrigine
65862-0229	Lamotrigine
65862-0230	Lamotrigine
65862-0245	Levetiracetam
65862-0246	Levetiracetam
65862-0247	Levetiracetam
65862-0248	Escitalopram Oxalate
65862-0249	Alfuzosin Hydrochloride
65862-0250	Levetiracetam
65862-0286	Perindopril Erbumine
65862-0287	Perindopril Erbumine
65862-0288	Perindopril Erbumine
65862-0290	Ribavirin
65862-0291	Metformin Hydrochloride
65862-0292	Metformin Hydrochloride
65862-0299	Fluconazole
65862-0300	Fluconazole
65862-0306	Fluoxetine Hydrochloride
65862-0308	Hydrochlorothiazide
65862-0308	Fosinopril Sodium
65862-0309	Hydrochlorothiazide
65862-0309	Fosinopril Sodium
65862-0310	Didanosine
65862-0311	Didanosine
65862-0312	Didanosine
65862-0313	Didanosine
65862-0315	Levetiracetam
65862-0325	Donepezil Hydrochloride
65862-0326	Donepezil Hydrochloride
65862-0327	Alendronate Sodium
65862-0328	Alendronate Sodium
65862-0329	Alendronate Sodium
65862-0357	Clopidogrel Bisulfate
65862-0361	Lamotrigine
65862-0362	Lamotrigine
65862-0373	Escitalopram Oxalate
65862-0374	Escitalopram Oxalate
65862-0375	Escitalopram Oxalate
65862-0390	Ondansetron
65862-0391	Ondansetron
65862-0404	Venlafaxine Hydrochloride
65862-0405	Venlafaxine Hydrochloride
65862-0406	Venlafaxine Hydrochloride
65862-0407	Venlafaxine Hydrochloride
65862-0408	Venlafaxine Hydrochloride
65862-0419	Trimethoprim
65862-0419	Sulfamethoxazole
65862-0420	Sulfamethoxazole
65862-0420	Trimethoprim
65862-0422	Cetirizine Hydrochloride
65862-0431	Ranitidine Hydrochloride
65862-0443	Cetirizine Hydrochloride
65862-0448	Valacyclovir Hydrochloride
65862-0449	Valacyclovir Hydrochloride
65862-0451	Duloxetine Hydrochloride
65862-0452	Duloxetine Hydrochloride
65862-0453	Duloxetine Hydrochloride
65862-0454	Alprazolam
65862-0455	Alprazolam
65862-0456	Alprazolam
65862-0457	Alprazolam
65862-0458	Galantamine Hydrobromide
65862-0459	Galantamine Hydrobromide
65862-0460	Galantamine Hydrobromide
65862-0468	Hydrochlorothiazide
65862-0468	Losartan Potassium
65862-0469	Hydrochlorothiazide
65862-0469	Losartan Potassium
65862-0470	Hydrochlorothiazide
65862-0470	Losartan Potassium
65862-0471	Fosinopril Sodium
65862-0472	Fosinopril Sodium
65862-0473	Fosinopril Sodium
65862-0474	Ramipril
65862-0475	Ramipril
65862-0476	Ramipril
65862-0477	Ramipril
65862-0489	Quetiapine Fumarate
65862-0490	Quetiapine Fumarate
65862-0491	Quetiapine Fumarate
65862-0492	Quetiapine Fumarate
65862-0493	Quetiapine Fumarate
65862-0494	Quetiapine Fumarate
65862-0495	Quetiapine Fumarate
65862-0496	Trimethoprim
65862-0496	Sulfamethoxazole
65862-0501	Amoxicillin
65862-0501	Clavulanate Potassium
65862-0502	Clavulanate Potassium
65862-0502	Amoxicillin
65862-0503	Clavulanate Potassium
65862-0503	Amoxicillin
65862-0512	Pioglitazone Hydrochloride
65862-0513	Pioglitazone Hydrochloride
65862-0514	Pioglitazone Hydrochloride
65862-0515	Naproxen Sodium
65862-0516	Naproxen Sodium
65862-0520	Naproxen
65862-0521	Naproxen
65862-0522	Naproxen
65862-0523	Gabapentin
65862-0524	Gabapentin
65862-0525	Metformin Hydrochloride
65862-0525	Pioglitazone Hydrochloride
65862-0526	Metformin Hydrochloride
65862-0526	Pioglitazone Hydrochloride
65862-0527	Venlafaxine Hydrochloride
65862-0528	Venlafaxine Hydrochloride
65862-0533	Clavulanate Potassium
65862-0533	Amoxicillin
65862-0534	Amoxicillin
65862-0534	Clavulanate Potassium
65862-0535	Amoxicillin
65862-0535	Clavulanate Potassium
65862-0536	Levofloxacin
65862-0537	Levofloxacin
65862-0538	Levofloxacin
65862-0547	Hydrochlorothiazide
65862-0547	Valsartan
65862-0548	Hydrochlorothiazide
65862-0548	Valsartan
65862-0549	Hydrochlorothiazide
65862-0549	Valsartan
65862-0550	Hydrochlorothiazide
65862-0550	Valsartan
65862-0551	Hydrochlorothiazide
65862-0551	Valsartan
65862-0552	Lamivudine
65862-0553	Lamivudine
65862-0554	Minocycline Hydrochloride
65862-0556	Minocycline Hydrochloride
65862-0558	Minocycline Hydrochloride
65862-0559	Pantoprazole Sodium
65862-0560	Pantoprazole Sodium
65862-0561	Olanzapine
65862-0562	Olanzapine
65862-0563	Olanzapine
65862-0564	Olanzapine
65862-0565	Olanzapine
65862-0566	Olanzapine
65862-0567	Montelukast Sodium
65862-0568	Montelukast Sodium
65862-0574	Montelukast Sodium
65862-0579	Glimepiride
65862-0580	Glimepiride
65862-0581	Glimepiride
65862-0582	Benazepril Hydrochloride
65862-0582	Amlodipine Besylate
65862-0583	Benazepril Hydrochloride
65862-0583	Amlodipine Besylate
65862-0584	Amlodipine Besylate
65862-0584	Benazepril Hydrochloride
65862-0585	Amlodipine Besylate
65862-0585	Benazepril Hydrochloride
65862-0586	Benazepril Hydrochloride
65862-0586	Amlodipine Besylate
65862-0587	Amlodipine Besylate
65862-0587	Benazepril Hydrochloride
65862-0594	Divalproex Sodium
65862-0595	Divalproex Sodium
65862-0596	Clindamycin Palmitate Hydrochloride
65862-0597	Zidovudine
65862-0597	Lamivudine
65862-0598	Tamsulosin Hydrochloride
65862-0599	Rizatriptan Benzoate
65862-0600	Rizatriptan Benzoate
65862-0603	Moxifloxacin Hydrochloride
65862-0604	Pramipexole Dihydrochloride
65862-0605	Pramipexole Dihydrochloride
65862-0606	Pramipexole Dihydrochloride
65862-0607	Pramipexole Dihydrochloride
65862-0608	Pramipexole Dihydrochloride
65862-0609	Pramipexole Dihydrochloride
65862-0617	Quinapril Hydrochloride
65862-0618	Quinapril Hydrochloride
65862-0619	Quinapril Hydrochloride
65862-0620	Quinapril Hydrochloride
65862-0625	Rizatriptan Benzoate
65862-0626	Rizatriptan Benzoate
65862-0629	Hydrochlorothiazide
65862-0629	Irbesartan
65862-0630	Irbesartan
65862-0630	Hydrochlorothiazide
65862-0637	Irbesartan
65862-0638	Irbesartan
65862-0639	Irbesartan
65862-0656	Olanzapine
65862-0657	Olanzapine
65862-0658	Olanzapine
65862-0659	Olanzapine
65862-0667	Tramadol Hydrochloride
65862-0673	Felodipine
65862-0674	Felodipine
65862-0675	Felodipine
65862-0686	Finasteride
65862-0697	Venlafaxine Hydrochloride
65862-0698	Cefuroxime Axetil
65862-0699	Cefuroxime Axetil
65862-0700	Cefuroxime Axetil
65862-0706	Amoxicillin
65862-0707	Amoxicillin
65862-0927	Finasteride
66220-0160	Conivaptan Hydrochloride
66220-0207	Acetylcysteine
66220-0247	Ibuprofen
66220-0287	Ibuprofen
66220-0719	Lactulose
66220-0729	Lactulose
66273-0002	Hydroquinone
66273-0003	Hydroquinone
66273-0004	Hydroquinone
66302-0101	Treprostinil
66302-0102	Treprostinil
66302-0105	Treprostinil
66302-0110	Treprostinil
66302-0206	Treprostinil
66302-0300	Treprostinil
66302-0302	Treprostinil
66302-0310	Treprostinil
66302-0325	Treprostinil
66391-0046	Menthol
66391-0603	Menthol
66391-0603	Methyl Salicylate
66424-0020	Diphenhydramine Hydrochloride
66424-0021	Diphenhydramine Hydrochloride
66424-0030	Docusate Sodium
66424-0034	Chlorpheniramine Maleate
66424-0045	Bismuth Subsalicylate
66424-0520	Antipyrine
66424-0520	Benzocaine
66424-0996	Ibuprofen
66490-0041	Dihydroergotamine Mesylate
66490-0650	Diazepam
66490-0690	Primidone
66490-0691	Primidone
66530-0249	Fluorouracil
66530-0250	Tretinoin
66530-0251	Tretinoin
66530-0253	Tretinoin
66530-0254	Tretinoin
66530-0255	Tretinoin
66530-0256	Tretinoin
66530-0257	Tretinoin
66579-0008	Heloderma Horridum Venom
66579-0008	Datura Stramonium
66579-0008	Gelsemium Sempervirens Root
66579-0008	Causticum
66579-0008	Gold Monosulfide
66579-0008	Zinc
66579-0008	Mercurius Solubilis
66579-0008	Amanita Muscaria Fruiting Body
66579-0008	Hyoscyamus Niger
66579-0008	Silver Nitrate
66579-0008	Manganese Acetate Tetrahydrate
66579-0009	Valerian
66579-0009	Arabica Coffee Bean
66579-0009	Camphor (natural)
66579-0009	Atropa Belladonna
66579-0009	Aconitum Napellus
66579-0009	Pulsatilla Vulgaris
66579-0009	Passiflora Incarnata Flowering TOP
66579-0009	Avena Sativa Flowering TOP
66579-0009	Hyoscyamus Niger
66579-0009	Cypripedium Parvifolum Root
66579-0009	Cinchona Officinalis Bark
66579-0009	Arsenic Trioxide
66579-0013	Goldenseal
66579-0013	Quinine Sulfate
66579-0013	Mercuric Chloride
66579-0013	Conium Maculatum Flowering TOP
66579-0013	Anguilla Rostrata Blood Serum
66579-0013	Cinchona Officinalis Bark
66579-0013	Iron
66579-0013	Activated Charcoal
66579-0013	Potassium Chlorate
66579-0013	Arsenic Trioxide
66579-0013	Echinacea Purpurea
66579-0013	Baptisia Tinctoria Root
66579-0023	Phosphorus
66579-0023	Goldenseal
66579-0023	Virola Sebifera Resin
66579-0023	Myrtus Communis TOP
66579-0023	Baptisia Tinctoria Root
66579-0023	Eucalyptus Globulus Leaf
66579-0023	Canis Lupus Familiaris Milk
66579-0023	Phytolacca Americana Root
66579-0023	Arsenic Trioxide
66579-0023	Echinacea Purpurea
66579-0023	Garlic
66579-0023	Atropa Belladonna
66579-0049	Aconitum Napellus
66579-0049	Strychnos Ignatii Seed
66579-0049	Gelsemium Sempervirens Root
66579-0049	Veratrum Album Root
66579-0049	Passiflora Incarnata Flowering TOP
66579-0049	Phosphorus
66579-0049	Silver Nitrate
66579-0049	Histamine Dihydrochloride
66579-0049	Alfalfa
66579-0049	Matricaria Recutita
66579-0049	Avena Sativa Flowering TOP
66579-0049	Nitroglycerin
66579-0049	Potassium Phosphate, Dibasic
66579-0056	Antimony Trisulfide
66579-0056	Arsenic Trioxide
66579-0056	Gentiana Lutea Root
66579-0056	Phosphorus
66579-0056	Cinchona Officinalis Bark
66579-0056	Gamboge
66579-0056	Sodium Sulfate
66579-0056	Magnesium Phosphate, Dibasic Trihydrate
66579-0056	Citrullus Colocynthis Fruit Pulp
66579-0056	Strychnos Nux-vomica Seed
66579-0064	Silicon Dioxide
66579-0064	Oyster Shell Calcium Carbonate, Crude
66579-0064	Gelsemium Sempervirens Root
66579-0064	Phosphorus
66579-0064	Arsenic Trioxide
66579-0064	Phytolacca Americana Root
66579-0064	Sodium Chloride
66579-0064	Lachesis Muta Venom
66579-0064	Graphite
66579-0064	Barium Carbonate
66579-0064	Toxicodendron Pubescens Leaf
66579-0064	Lycopodium Clavatum Spore
66579-0064	Goldenseal
66579-0064	Sepia Officinalis Juice
66579-0064	Potassium Carbonate
66579-0064	Mercury
66579-0064	Sulfur
66579-0064	Pulsatilla Vulgaris
66579-0064	Lytta Vesicatoria
66579-0064	Aconitum Napellus
66579-0064	Bryonia Alba Root
66579-0064	Strychnos Nux-vomica Seed
66579-0065	Sus Scrofa Nasal Mucosa
66579-0065	Onion
66579-0065	Histamine Dihydrochloride
66579-0065	Schoenocaulon Officinale Seed
66579-0065	Arsenic Trioxide
66579-0065	Corticotropin
66579-0065	Euphrasia Stricta
66579-0065	Galphimia Glauca Flowering TOP
66579-0065	Cortisone Acetate
66579-0065	Adenosine Cyclic Phosphate
66579-0065	Sodium Chloride
66579-0065	Potassium Chloride
66579-0065	Saccharomyces Cerevisiae RNA
66579-0067	Potassium Carbonate
66579-0067	Arsenic Trioxide
66579-0067	Antimony Arsenate
66579-0067	Sulfuric Acid
66579-0067	Lobelia Inflata
66579-0067	Ammonium Carbonate
66579-0067	Activated Charcoal
66579-0067	Antimony Potassium Tartrate
66579-0067	Chlorine
66579-0067	Bromine
66579-0067	Tin
66579-0069	Silicon Dioxide
66579-0069	Strychnos Ignatii Seed
66579-0069	Barium Chloride Dihydrate
66579-0069	Iron
66579-0069	Hekla Lava
66579-0069	Artemisia Abrotanum Flowering TOP
66579-0069	Niacinamide
66579-0069	Fucus Vesiculosus
66579-0069	Tribasic Calcium Phosphate
66579-0069	Helleborus Niger Root
66579-0069	Lycopodium Clavatum Spore
66579-0069	Claviceps Purpurea Sclerotium
66579-0069	Semecarpus Anacardium Juice
66579-0069	Calcium Fluoride
66579-0069	Barium Carbonate
66579-0069	Oyster Shell Calcium Carbonate, Crude
66579-0069	Arsenic Trioxide
66579-0078	Plantago Major
66579-0078	Benzoic Acid
66579-0078	Bellis Perennis
66579-0078	Equisetum Hyemale
66579-0078	Atropa Belladonna
66579-0078	Sepia Officinalis Juice
66579-0078	Rhus Aromatica Root Bark
66579-0078	Lycopodium Clavatum Spore
66579-0078	Causticum
66579-0078	Phosphorus
66582-0320	Atorvastatin Calcium
66582-0320	Ezetimibe
66582-0321	Atorvastatin Calcium
66582-0321	Ezetimibe
66582-0322	Atorvastatin Calcium
66582-0322	Ezetimibe
66582-0323	Atorvastatin Calcium
66582-0323	Ezetimibe
66582-0414	Ezetimibe
66594-0321	Chlophedianol Hydrochloride
66594-0321	Pyrilamine Maleate
66594-0321	Phenylephrine Hydrochloride
66594-0333	Pyrilamine Maleate
66594-0333	Codeine Phosphate
66594-0444	Phenylephrine Hydrochloride
66594-0444	Pyrilamine Maleate
66594-0444	Codeine Phosphate
66594-0499	Dexchlorpheniramine Maleate
66594-0499	Codeine Phosphate
66594-0499	Phenylephrine Hydrochloride
66658-0102	Nitisinone
66658-0105	Nitisinone
66658-0110	Nitisinone
66658-0112	Palifermin
66658-0234	Anakinra
66685-1001	Amoxicillin
66685-1001	Clavulanate Potassium
66685-1002	Clavulanate Potassium
66685-1002	Amoxicillin
66685-1011	Clavulanate Potassium
66685-1011	Amoxicillin
66685-1012	Amoxicillin
66685-1012	Clavulanate Potassium
66689-0008	Nystatin
66689-0009	Ibuprofen
66689-0020	Megestrol Acetate
66689-0023	Acetaminophen
66689-0023	Hydrocodone Bitartrate
66689-0025	Oxycodone Hydrochloride
66689-0028	Levetiracetam
66689-0031	Metoclopramide Hydrochloride
66689-0032	Morphine Sulfate
66689-0033	Morphine Sulfate
66689-0036	Phenytoin
66689-0037	Nystatin
66689-0038	Lactulose
66689-0039	Lactulose
66689-0201	Activated Charcoal
66689-0202	Activated Charcoal
66689-0203	Activated Charcoal
66689-0401	Oxycodone Hydrochloride
66689-0403	Oxycodone Hydrochloride
66689-0694	Methadone Hydrochloride
66689-0695	Methadone Hydrochloride
66689-0711	Methadone Hydrochloride
66689-0712	Methadone Hydrochloride
66689-0790	Sucralfate
66689-0810	Methadone Hydrochloride
66689-0898	Methadone Hydrochloride
66758-0004	Cysteine Hydrochloride
66758-0005	Cysteine Hydrochloride
66758-0008	Ephedrine Sulfate
66758-0016	Phenylephrine Hydrochloride
66758-0017	Phenylephrine Hydrochloride
66758-0035	Granisetron Hydrochloride
66758-0036	Granisetron Hydrochloride
66758-0040	Methotrexate Sodium
66758-0041	Methotrexate Sodium
66758-0042	Epirubicin Hydrochloride
66758-0043	Paclitaxel
66758-0044	Fluorouracil
66758-0045	Vinorelbine Tartrate
66758-0046	Fludarabine Phosphate
66758-0047	Carboplatin
66758-0048	Irinotecan Hydrochloride
66758-0050	Docetaxel
66758-0051	Topotecan Hydrochloride
66758-0054	Fluorouracil
66758-0055	Idarubicin Hydrochloride
66758-0110	Potassium Chloride
66758-0120	Potassium Chloride
66758-0130	Potassium Chloride
66758-0140	Potassium Bicarbonate
66758-0160	Potassium Chloride
66758-0170	Potassium Chloride
66758-0180	Potassium Chloride
66758-0190	Potassium Chloride
66780-0110	Pramlintide Acetate
66780-0115	Pramlintide Acetate
66780-0121	Pramlintide Acetate
66780-0210	Exenatide
66780-0212	Exenatide
66780-0310	Metreleptin
66869-0104	Pitavastatin Calcium
66869-0137	Fenofibrate
66869-0147	Fenofibrate
66869-0204	Pitavastatin Calcium
66869-0404	Pitavastatin Calcium
66887-0001	Testosterone
66993-0021	Levalbuterol Hydrochloride
66993-0022	Levalbuterol Hydrochloride
66993-0023	Levalbuterol Hydrochloride
66993-0024	Fluticasone Propionate
66993-0025	Desmopressin Acetate
66993-0047	Olanzapine
66993-0048	Olanzapine
66993-0049	Olanzapine
66993-0050	Olanzapine
66993-0051	Olanzapine
66993-0052	Olanzapine
66993-0053	Olanzapine
66993-0054	Olanzapine
66993-0055	Olanzapine
66993-0056	Olanzapine
66993-0057	Hydroxychloroquine Sulfate
66993-0060	Atovaquone
66993-0060	Proguanil Hydrochloride
66993-0062	Atovaquone
66993-0075	Duloxetine Hydrochloride
66993-0076	Duloxetine Hydrochloride
66993-0077	Duloxetine Hydrochloride
66993-0090	Tranexamic Acid
66993-0121	Tranexamic Acid
66993-0160	Leflunomide
66993-0161	Leflunomide
66993-0165	Colchicine
66993-0175	Dorzolamide Hydrochloride
66993-0185	Doxercalciferol
66993-0186	Doxercalciferol
66993-0187	Doxercalciferol
66993-0190	Timolol Maleate
66993-0190	Dorzolamide Hydrochloride
66993-0210	Vancomycin Hydrochloride
66993-0211	Vancomycin Hydrochloride
66993-0405	Ursodiol
66993-0406	Ursodiol
66993-0407	Carbamazepine
66993-0408	Carbamazepine
66993-0409	Carbamazepine
66993-0410	Mesalamine
66993-0411	Mesalamine
66993-0412	Sodium Bicarbonate
66993-0412	Omeprazole
66993-0413	Sodium Bicarbonate
66993-0413	Omeprazole
66993-0416	Montelukast Sodium
66993-0417	Raloxifene Hydrochloride
66993-0460	Olanzapine
66993-0461	Olanzapine
66993-0462	Olanzapine
66993-0463	Olanzapine
66993-0464	Olanzapine
66993-0465	Olanzapine
66993-0466	Olanzapine
66993-0467	Olanzapine
66993-0468	Olanzapine
66993-0469	Olanzapine
66993-0470	Cromolyn Sodium
66993-0472	Nisoldipine
66993-0473	Nisoldipine
66993-0475	Nisoldipine
66993-0478	Lamivudine
66993-0534	Phenylephrine Tannate
66993-0534	Chlorpheniramine Tannate
66993-0537	Chlorpheniramine Tannate
66993-0537	Phenylephrine Tannate
66993-0662	Duloxetine Hydrochloride
66993-0663	Duloxetine Hydrochloride
66993-0664	Duloxetine Hydrochloride
66993-0709	Mirtazapine
66993-0711	Mirtazapine
66993-0712	Mirtazapine
66993-0875	Sulfacetamide Sodium
66993-0877	Calcipotriene
66993-0878	Calcipotriene
66993-0879	Econazole Nitrate
66993-0880	Prednicarbate
66993-0884	Adapalene
66993-0887	Salicylic Acid
66993-0888	Clobetasol Propionate
66993-0893	Clobetasol Propionate
66993-0894	Acitretin
66993-0896	Acitretin
66993-0897	Betamethasone Dipropionate
66993-0898	Betamethasone Dipropionate
66993-0898	Clotrimazole
66993-0902	Sulfur
66993-0902	Sulfacetamide Sodium
66993-0904	Sulfur
66993-0904	Sulfacetamide Sodium
66993-0905	Sulfacetamide Sodium
66993-0905	Sulfur
66993-0934	Testosterone
66993-0935	Metronidazole
66993-0942	Mupirocin Calcium
66993-0949	Clindamycin Phosphate
66993-0949	Benzoyl Peroxide
66993-0960	Metronidazole
66993-0961	Metronidazole
66993-0962	Metronidazole
67015-0002	Octocrylene
67015-0002	Octinoxate
67015-0002	Titanium Dioxide
67015-0003	Titanium Dioxide
67015-0003	Zinc Oxide
67015-0004	Salicylic Acid
67112-0101	Cholecalciferol
67112-0101	Niacinamide
67112-0101	Pyridoxine Hydrochloride
67112-0101	.alpha.-tocopherol Acetate, DL-
67112-0101	Thiamine Hydrochloride
67112-0101	Ferrous Fumarate
67112-0101	Folic Acid
67112-0101	Zinc Oxide
67112-0101	Riboflavin
67112-0101	Cyanocobalamin
67112-0101	Ascorbic Acid
67112-0101	Cupric Sulfate
67112-0101	Calcium Carbonate
67112-0401	Thiamine Mononitrate
67112-0401	Alpha-tocopherol, D-
67112-0401	Zinc Sulfate Monohydrate
67112-0401	Cyanocobalamin
67112-0401	Ferrous Fumarate
67112-0401	Icosapent
67112-0401	Inositol Niacinate
67112-0401	Ascorbic Acid
67112-0401	Cholecalciferol
67112-0401	Fish OIL
67112-0401	Biotin
67112-0401	Doconexent
67112-0401	Riboflavin
67112-0401	Docusate Sodium
67112-0401	Cupric Sulfate Anhydrous
67112-0401	Pyridoxine Hydrochloride
67112-0401	Folic Acid
67225-0002	Sodium Fluoride
67225-0003	Sodium Fluoride
67253-0011	Cefdinir
67253-0012	Cefdinir
